violet,blue,green,yellow,orange,red,label
5054.14,1542.86,6043.41,3750.82,11016.42,3359.4,atelier
3530.57,936.93,3530.2,2302.91,7190.71,2053.7,atelier
2109.78,631.47,2270.6,1571.96,4199.36,1245.35,atelier
1303.89,475.73,1638.8,1201.98,2618.68,831.18,atelier
877.95,394.37,1302.9,1003.99,1792.34,611.59,atelier
637.97,348.18,1096.45,886.49,1323.67,486.29,atelier
493.49,317.09,940.23,788.75,1024.33,400.15,atelier
403.24,287.55,836.61,718.87,849.67,346.57,atelier
356.62,272.77,761.81,669.94,753.83,319.29,atelier
333.31,269.89,716.9,649.97,699.42,317.14,atelier
333.16,272.6,720.41,653.97,696.21,320.43,atelier
334.94,273.74,714.71,656.07,691.6,384.79,atelier
366.45,299.86,715.14,673.37,695.54,734.71,atelier
700,432.98,776.92,991.93,1136.59,1137.74,atelier
1327.9,639.88,1577.03,1740.84,2755.63,1387.96,atelier
1897.41,744.49,3123.13,2443.95,4859.87,1288.48,atelier
1995.27,550.75,4158.61,2435.98,5738.98,820.24,atelier
1213.63,417.37,4152.31,1642.99,3876.99,575.12,atelier
804.82,350.19,2950.15,1239.49,2516.5,448.06,atelier
584.41,308.59,2265.58,1028.25,1833.25,383.03,atelier
486.2,289.8,2483.32,946.12,1629.12,354.02,atelier
462.1,284.4,3528.99,991.41,2032.41,346.51,atelier
469.59,286.16,4971.09,1199.67,2771.47,350.66,atelier
539.73,299.74,6878.88,2184.5,4339.02,362.69,atelier
1038.16,646.27,7867.39,3438.35,6062.82,645.22,atelier
1672.74,1123.24,5112.2,3672.32,6530.54,1127.3,atelier
1886.67,1182.42,2941.1,2208.16,3829.27,1364.17,atelier
1193.33,737.21,1830.55,1436.08,2278.63,989.08,atelier
772.67,507.6,1267.27,1042.54,1479.32,673.04,atelier
547.83,389.8,980.64,835.27,1066.66,503.52,atelier
436.92,334.9,836.32,732.63,861.33,420.76,atelier
386.46,323.45,776.16,703.82,753.16,408.88,atelier
377.73,405.51,754.08,765.64,693.58,672.59,atelier
569.06,976.25,1347.97,1912.57,872.42,1254.73,atelier
1231.55,1301.23,2662.37,2842.01,2410.88,1570.16,atelier
1732,925.11,3888.04,3038.81,4022.69,1389.08,atelier
1762,587.56,3122.02,1893.91,4229.12,861.04,atelier
1063.5,410.28,2025.51,1259.45,2570.56,581.52,atelier
683.75,311.64,1409.75,892.73,1641.78,421.76,atelier
460.87,243.82,1080.88,691.36,1146.89,327.88,atelier
350.44,213.41,997.44,641.68,983.95,287.44,atelier
338.72,215.37,1375.59,653.91,1133.85,288.5,atelier
351.15,219.73,2655.84,888.02,2200.87,291.55,atelier
553.73,246.06,4069.65,1588.42,4123.88,341.49,atelier
1077.46,369.85,4330.29,2055.48,5410.59,598.64,atelier
1517.81,485.27,2526.14,1578.24,4196.3,901.98,atelier
1145.91,375.63,1641.07,1113.12,2492.65,735.99,atelier
757.95,320.32,1214.54,883.06,1650.82,538.99,atelier
554.48,288.16,1016.27,781.53,1227.91,433,atelier
450.24,274.58,913.63,736.26,1003.46,376.5,atelier
393.12,270.29,856.82,705.63,882.73,343.25,atelier
359.56,262.64,836.41,687.82,838.36,325.62,atelier
341.78,252.32,827.7,669.91,831.68,313.81,atelier
338.89,243.66,829.73,659.45,838.71,310.91,atelier
341.2,237.33,839.86,657.73,1118.94,310.92,atelier
398.68,231.67,1280.37,729.15,2388.45,313.32,atelier
841.41,246.6,1797.74,1159.74,3484.4,552.39,atelier
1347.87,468.24,1880.96,1682.67,3532.56,1065.45,atelier
1454.88,746.71,1290.98,1401.33,2129.28,1351.81,atelier
917.94,656.86,958.49,993.67,1385.64,895.9,atelier
601.97,441.93,734.25,730.83,959.32,587.45,atelier
427.49,318.46,599.12,580.92,726.66,426.23,atelier
337.74,255.73,548.56,522.46,616.83,358.61,atelier
317.87,259.76,556.91,533.81,606.42,369.25,atelier
326.58,523.88,582.71,824.63,618.87,523.73,atelier
373.33,1127.79,972.44,1780.37,638.39,818.85,atelier
559.39,1793.82,2132,3185.43,785.45,1232.17,atelier
930.45,2391.93,4015.4,4687.89,1665.8,1729.05,atelier
1594.41,2794.94,6018.66,5879.8,3440.02,2199.35,atelier
2229.47,3100.25,7781.79,6949.92,5120.72,2559.71,atelier
2683.32,3490.12,9562.41,8062.63,6582.05,2708.14,atelier
2865.69,3814.91,11462.97,8985.86,7266.54,1991.07,atelier
1859.84,2956.45,12187.27,7943.93,5037.77,1288.54,atelier
1253.92,1765.73,7457.64,4780.47,3254.39,905.27,atelier
859.96,1097.36,4541.32,2922.73,2141.19,644.13,atelier
609.48,710.18,3025.66,1943.87,1562.1,488.57,atelier
495.74,523.59,2335.33,1529.93,1391.55,421.78,atelier
469.37,455.8,2032.16,1382.97,1339.77,404.39,atelier
467.69,441.4,1859.08,1341.98,1272.89,405.35,atelier
469.32,443.76,1724.54,1344.08,1164.94,409.42,atelier
470.08,449.08,1848.99,1379.98,1101.97,419.08,atelier
479.28,539.47,3282.99,2238.08,1159.27,438.77,atelier
619.25,1044.73,5855.69,4130.97,2262.45,684.39,atelier
1333.52,1843.05,7310.72,5434.17,4776.2,1420.55,atelier
2155.47,2089.55,4392.86,3766.59,5161.18,1926,atelier
1483.74,1273.77,2707.93,2362.79,3036.59,1223,atelier
933.37,804.89,1753.47,1552.4,1862.3,775.5,atelier
621.68,542.44,1247.23,1108.2,1245.15,526.75,atelier
465.34,407.72,1051.62,923.1,974.07,424.37,atelier
454.67,401.86,1079.55,944.99,980.27,442.34,atelier
489.4,646.27,1179.5,1545.09,1029.54,1144.7,atelier
1411.16,1771.65,4044.55,4047.28,3448.09,1989.43,atelier
2395.05,1982.58,6603.09,4722.25,6420.88,2005.49,atelier
2266.02,1314.29,4863.05,3260.63,5831.94,1388.75,atelier
1490.01,901.15,3375.02,2245.31,3778.47,983.37,atelier
1021.51,643.07,2555.01,1679.66,2686.73,756.19,atelier
810.75,529.54,2317.51,1514.83,2285.37,685.59,atelier
800.38,526.77,2718.45,1546.55,3084.23,692.13,atelier
1294.24,555.19,6180.81,3129.79,6387.51,1014.82,atelier
2474.91,1323.77,7172.53,4981.21,7136.96,2068.14,atelier
2794.92,2187.29,4409.76,5063.59,4173.48,2603.12,atelier
1801.46,2407.97,2940.88,3250.8,2642.74,2525.06,atelier
1194.23,1618.98,2097.44,2166.4,1805.87,1560.53,atelier
814.12,1026.99,1549.72,1494.2,1291.43,982.77,atelier
583.06,675,1218.86,1111.6,987.72,665.38,atelier
462.03,498,1061.43,920.3,833.36,512.69,atelier
407.01,428,1038.22,864.15,782.68,453.35,atelier
395.01,418.5,1051.09,872.43,786.11,445.17,atelier
398.01,424.65,1087.68,911.09,799.9,450.46,atelier
405.51,452.98,1242.42,1080.18,814.91,454.81,atelier
412.86,603.49,2755.87,1904.26,880.02,457.83,atelier
554.67,773.44,5516.89,3186.14,2049.42,534.45,atelier
1000.2,1002.49,7865.4,4371.42,4464.48,764.2,atelier
1786.88,1150.74,8193.36,4660.88,6538.83,1127.48,atelier
2120.19,878.87,4822.68,2907.44,5670.91,1200.03,atelier
1420.1,644.44,3069.34,1983.72,3553.46,876.52,atelier
1003.05,515.22,2162.67,1482.36,2456.73,681.76,atelier
736.52,426.61,1672.33,1196.68,1863.36,553.88,atelier
592.26,378.8,1425.17,1039.34,1551.68,487.44,atelier
520.13,357.4,1334.58,971.17,1420.84,470.72,atelier
506.57,358.06,1353.23,978.65,1431.46,475.15,atelier
515.91,363.86,1410.3,1005.49,1473.01,485.03,atelier
535.22,373.57,1531.07,1051.14,1620.51,499.73,atelier
567.5,388.01,2979.17,1175.03,2940.06,519.16,atelier
828.35,409.41,6044.45,2282.12,5583.15,577.44,atelier
1653.91,744.97,8282.4,4353.31,7958.84,1033.2,atelier
2645.62,1579.37,8309.66,5514.38,8180.65,1967.08,atelier
2864.26,2222.74,4903.83,4182.19,4700.83,2404.57,atelier
1781.13,1928.37,3130.42,2708.09,2908.91,1668.78,atelier
1165.06,1221.18,2174.71,1891.05,1963.96,1114.89,atelier
839.03,842.09,1664.35,1457.52,1470.48,821.45,atelier
666.52,644.55,1380.68,1216.76,1201.74,663.72,atelier
4111.17,6953.87,3507.99,10682.56,5488.69,10787.55,strahler
8820.15,11378.58,7668.29,14734.41,10059.92,14828.9,strahler
13058.24,15360.82,9200.36,18381.07,14174.03,18466.11,strahler
16872.51,18944.84,11064.63,21663.06,17876.73,21739.6,strahler
20305.36,22170.46,10201.81,24616.85,21209.16,24685.74,strahler
23394.92,25073.51,7847.91,27275.26,24127.94,27337.26,strahler
26175.53,27686.26,6238.45,23852.13,15899.47,29723.63,strahler
28422.18,28552.33,5351.23,16610.57,11212.24,31871.37,strahler
19434.59,29924.4,4499.61,12164.28,8272.62,33804.33,strahler
12214.79,26863.2,3718.31,9147.14,6189.31,35544,strahler
7687.9,22786.1,2750.65,6144.57,4383.15,36576.3,strahler
4318.45,11944.55,1726.83,3555.29,2675.08,19349.65,strahler
2393.22,6216.77,1147.41,2133.64,1684.04,10319.33,strahler
1429.11,3909.39,876.21,1673.82,1155.02,11583.69,strahler
1477,5707.35,895.29,5879.24,990.51,15545.32,strahler
2716.9,9041.01,5471.56,10411.42,1672.56,19110.89,strahler
7002.21,13257.01,10044.5,14490.37,6625.4,22319.9,strahler
11422.09,17051.41,14160.15,18161.44,11082.96,24672.81,strahler
15399.98,12000.7,17864.24,21465.39,15094.77,14618.91,strahler
18980.08,7289.35,21197.91,24438.95,18705.39,16489.12,strahler
22202.17,7575.62,24198.22,27115.16,21954.95,19960.3,strahler
24952.26,7731.26,26892.4,29523.74,24879.55,16724.15,strahler
16342.13,5044.63,22662.7,24904.37,19332.28,8725.58,strahler
8387.06,2720.31,15230.35,15751.69,9957.64,4653.29,strahler
4363.03,1508.66,8478.17,8680.34,5277.82,2608.64,strahler
2353.02,909.33,5012.09,5085.67,2945.41,1601.82,strahler
1356.51,626.66,3339.54,3806.34,1786.2,1118.91,strahler
878.25,654.2,3676.69,4736.4,1206.1,939.46,strahler
969.53,1842.18,7280.02,9208.76,1801.99,3602.01,strahler
4287.68,6701.46,11672.12,13407.99,3949.69,8361.91,strahler
8979.01,11151.41,9068.56,17187.29,4255.32,12645.82,strahler
13009.81,15156.37,5315.28,18965.76,2929.66,16501.34,strahler
8475.9,18750.64,3265.14,11200.38,2279.83,19971.3,strahler
8985.61,21920.27,2406.07,11501.74,2199.92,23094.27,strahler
13207.15,24848.34,2346.53,15471.67,2328.82,25904.94,strahler
17006.54,27483.61,6310.78,19044.6,7216.04,28434.55,strahler
20425.98,29842.65,10799.8,22260.24,11614.54,30711.19,strahler
23503.48,16588.83,14839.92,23173.22,15573.18,18752.6,strahler
21404.74,9755.41,18476.03,15558.61,19135.97,11992.3,strahler
12920.37,6161.21,12103.01,10229.8,20113.57,7876.15,strahler
7297.69,5047.6,7143.01,6724.9,11653.28,5981.57,strahler
4245.84,4241.3,4471.5,4375.95,7282.14,4540.79,strahler
3071.92,2848.15,4151.75,4218.98,7428.43,4099.39,strahler
3429.13,2855.84,6140.08,4662.28,11805.68,4375.65,strahler
8062.02,2939.05,10646.17,8304.75,15745.22,4841.19,strahler
12375.91,3040.25,14701.65,12594.37,19290.8,8473.37,strahler
16258.42,3140.42,18341.29,16455.04,22481.82,12746.13,strahler
19752.68,3326.48,13650.14,17694.53,25353.73,16591.62,strahler
22897.51,3534.23,9818.07,15621.27,27938.46,20052.56,strahler
25727.86,3801.61,7251.54,12852.13,24981.23,23167.4,strahler
28275.17,4007.05,5874.27,10619.07,16584.62,25970.76,strahler
28622.56,4151.54,5223.63,9454.03,12221.81,28493.78,strahler
17626.28,4036.77,3697.32,6653.02,7942.9,23233.89,strahler
10121.64,2922.39,2429.16,4281.51,4891.45,23694.5,strahler
5733.82,1920.19,1637.08,2813.75,3072.23,26445.15,strahler
5980.04,1839.1,1659.47,2904.88,3032.11,28920.74,strahler
10502.13,3073.69,1778.82,4241.19,4028.4,31148.76,strahler
14572.02,7863.52,2102.04,8937.17,8745.66,33153.98,strahler
18234.92,12197.27,7007.14,13163.55,12991.2,34958.69,strahler
20449.93,16097.64,11426.52,16967.3,16812.18,36582.92,strahler
23525.03,18962.28,15403.97,20390.67,20251.06,38044.73,strahler
26292.63,18290.64,18983.67,23471.7,23346.05,39120.45,strahler
28783.47,10369.82,22205.41,22703.85,26131.55,21943.23,strahler
22017.23,6348.41,23416.37,14445.43,28638.49,13298.11,strahler
13643.62,4387.7,14637.68,10089.21,30894.74,9020.06,strahler
9006.31,3267.85,9794.84,7538.61,32925.37,6588.53,strahler
7005.65,2777.43,8024.42,6962.8,34752.93,6068.76,strahler
7099.19,2833.28,8198.58,7165.32,36397.74,6255.79,strahler
8173.37,2943.06,8450.02,7442.29,37878.06,6605.61,strahler
12476.13,3049.85,8424.51,7788.86,39210.35,7500.75,strahler
16348.62,3204.16,7454.75,8114.37,40251.32,11870.77,strahler
18320.56,3449.15,6635.88,8346.34,25129.66,13076.5,strahler
16927.28,3657.73,6036.44,8407,16910.33,13683.15,strahler
14528.64,3818.16,5663.22,8158.5,12516.66,13993.03,strahler
12400.32,3899.44,5252.11,7537.75,10041.83,13981.52,strahler
10079.16,3760.72,4623.05,6485.38,8210.42,11611.26,strahler
7646.08,3255.36,4152.53,5719.69,7236.71,9435.63,strahler
5799.54,2716.18,3668.26,4703.84,6310.35,7055.31,strahler
3877.27,2066.09,3138.13,3697.92,5297.18,5189.16,strahler
2630.63,1491.05,2423.07,2687.96,4035.59,3643.08,strahler
1996.82,1119.52,1990.53,2124.98,3433.29,2787.04,strahler
2021.54,960.26,1948.77,2127.38,3515.36,2656.52,strahler
2165.98,953.63,1948.89,2139.94,7821.13,2608.26,strahler
2366.88,798.32,2219.3,1776.97,12159.12,1924.63,strahler
2974.7,587.16,3422.97,1629.99,14441.7,1268.81,strahler
2095.85,417.08,3844.97,1136.99,15056.13,859.91,strahler
1674.42,323.04,5122.68,1529.79,15853.92,657.95,strahler
2330.88,425.34,7145.91,4467.21,17558.13,3301.86,strahler
3371.39,2102.4,7743.22,7947.69,18066.91,8091.77,strahler
4546.85,4065.76,4463.61,10365.12,10161.96,12402.7,strahler
5650.57,6279.29,2839.3,6958.06,5894.98,16282.53,strahler
4968.78,5230.64,2708.15,5557.53,4975.49,19774.37,strahler
4931.39,4401.32,2831.94,5634.68,5119.84,22917.04,strahler
6537.95,4530.19,3012.64,5919.81,5458.76,25745.43,strahler
11004.26,4640.47,3220.18,6335.33,7979.88,28290.99,strahler
15023.93,4524.23,3455.46,6617.7,12237.09,28942.09,strahler
16230.94,4082.62,3611.51,6684.03,13111.48,19106.04,strahler
12927.97,3136.81,3370.76,5294.01,11290.24,11852.52,strahler
9799.48,2455.4,3467.98,5316.41,10956.62,9177.26,strahler
10307.64,2542.86,3710.38,5628.17,11443.86,9315.13,strahler
11502.77,2721.18,3928.34,5996.55,12009.77,10041.62,strahler
14580.7,2915.66,4071.51,6356.8,12063.5,14112.56,strahler
16138.53,3172.69,4182.56,6650.32,10588.25,17821.4,strahler
15104.26,3429.92,4242.4,6861.29,9569.62,21159.36,strahler
12922.13,3627.53,4280.16,6989.66,8778.31,24163.52,strahler
12786.57,3808.58,4301.95,7104.69,8508.66,26867.27,strahler
15355.51,3920.12,4351.65,7292.02,9068.69,29300.64,strahler
18940.06,3993.11,4523.49,7572.22,13281.92,30847.58,strahler
20260.65,4068.2,4792.64,7868.3,13695.63,22176.29,strahler
19043.83,4139.38,4998.37,8051.27,13163.81,17777.65,strahler
16378.41,4223.44,5092.64,8109.54,11545.91,16571.82,strahler
14104.21,4305.4,5152.57,8112.89,10210.45,16426.91,strahler
12951.1,4411.06,5158.32,8154.5,9178.73,16678.22,strahler
12576.05,4516.75,4995.66,8240.35,8774.86,17182.1,strahler
12934.05,4614.18,5002.29,8329.21,8794.08,20100.69,strahler
16266.14,4566.59,4444.15,8090.11,9304.57,23210.72,strahler
19759.63,4600.33,3844.07,8492.7,13494.21,26009.75,strahler
22903.76,4458.66,3872.57,9324.73,17264.89,28528.87,strahler
25733.49,3991.83,4763.61,10988.95,20658.5,30796.08,strahler
28280.24,3603.42,6047.85,12392.56,23712.75,32836.57,strahler
30572.31,3557.71,10563.16,16273.4,26461.58,34673.01,strahler
32635.18,4261.74,14626.95,19766.16,28935.52,36325.81,strahler
34491.76,7876.06,18284.35,22909.65,31162.06,37813.33,strahler
36162.68,8773.56,21576.02,25738.78,33165.96,39152.1,strahler
37666.51,6354.78,24538.51,28285,34969.46,40356.99,strahler
39019.96,5130.39,26252.66,28477.2,36592.61,41441.39,strahler
40238.07,4621.69,19889.83,20808.1,38053.45,38372.69,strahler
41334.36,4534.35,13529.42,16061.55,39368.21,39128.53,strahler
41788.42,4548.41,10030.21,13069.28,38352.1,27301.76,strahler
34104.21,4549.87,8374.6,11464.64,36776.55,20073.38,strahler
34115.29,4422.44,7387.3,10389.82,38219,16451.19,strahler
35823.86,3924.72,6779.65,9134.91,39517.19,15154.6,strahler
37361.57,3075.36,6923.69,7324.95,40685.58,10370.8,strahler
31077.79,2077.18,5602.34,4467.98,41737.12,5921.4,strahler
17060.9,1255.09,5707.01,2721.49,42161.71,3355.7,strahler
11229.45,799.04,7727.21,3779.14,42269.53,2771.85,strahler
11428.3,1218.34,9363.89,7066.83,41395.26,7525.56,strahler
11797.07,2723.31,8082.94,10066.04,34947.63,11893.11,strahler
12631.06,4365.18,7225.97,13131.34,36429.87,15823.9,strahler
15319.96,3384.09,7705.77,11445.17,37906.98,17146.21,strahler
16334.26,2061.54,6670.39,6583.08,39236.38,9282.1,strahler
9812.63,1248.77,3954.19,3692.54,36097.19,5022.55,strahler
5310.32,752.89,2913.6,2124.27,28127.1,2762.28,strahler
3130.16,495.94,3064.64,1415.14,26372.55,1649.14,strahler
3499.04,392.47,4099.77,1819.82,27764.09,1730.12,strahler
4791.94,416.52,4754.5,3899.74,30107.78,6589.81,strahler
6960.84,1056.07,3452.25,5625.97,31636.1,11050.93,strahler
9647.06,2349.86,2543.62,6033.37,19537.05,15065.94,strahler
13671.95,2642.68,2593.76,6038.53,12840.53,18679.44,strahler
17424.86,2853.81,2776.29,6261.28,12051.76,21931.6,strahler
20802.47,3023.73,3070.16,6551.65,13502.29,22070.64,strahler
20119.24,3122.56,3391.44,6776.89,13652.46,16509.82,strahler
17980.12,3219.5,3730.8,7057.2,13660.01,14251.91,strahler
17937.56,3388.95,3959.62,7323.28,11985.51,14553.12,strahler
16271.28,3596.66,4110.66,7545.35,10547.25,15326.91,strahler
13698.14,3860.59,4298.99,7751.41,10331.63,16517.82,strahler
12828.57,4298.53,4629.99,8196.87,10587.66,18718.53,strahler
13170.71,4921.88,5195.69,9145.28,11329.5,21966.78,strahler
16138.04,6165.79,6437.82,12416.06,14999.55,24890.2,strahler
19644.34,7449.01,10189.94,16063.15,18619.69,27521.28,strahler
22800,7761.11,14291.05,16849.44,21877.82,23710.64,strahler
25640.1,7848.8,17982.04,20284.59,24810.14,25831.98,strahler
28196.19,12184.02,21303.94,23376.23,27449.23,28368.88,strahler
30496.67,16085.71,16349.47,26158.71,19328.61,30652.09,strahler
31892.1,19597.24,16879.92,28662.94,14191.31,32706.98,strahler
19325.55,22656.72,16543.46,26949.47,8455.65,18049.99,strahler
10044.28,11814.86,15525.23,21544.24,5288.33,10258.49,strahler
7192.14,12973.57,19092.81,24509.91,5335.09,12148.54,strahler
11593.02,16796.32,15597.4,27179.02,5473.18,16053.79,strahler
15553.82,20236.79,12155.2,29581.22,6918.87,19568.51,strahler
19118.54,23333.21,16059.78,31743.19,11347.08,22731.76,strahler
22326.78,25839.89,19573.9,33688.97,15332.47,25578.68,strahler
25214.2,14464.94,21052.91,33017.48,18919.33,28140.91,strahler
27812.88,8332.97,15474.96,28546.74,22147.49,30446.92,strahler
30151.69,5838.99,10162.48,26698.37,25052.84,32522.33,strahler
32256.62,6123.79,6433.24,26140.69,27667.66,34390.19,strahler
