violet,blue,green,yellow,orange,red,label
8247.62,1689.16,2906.83,3782.25,9691.34,4453.01,strahler
7191.81,1533.58,2574.41,3374.13,7700.17,3970,strahler
6211.91,1369.79,2269.71,3029.06,7677.58,3574,strahler
5864.45,1201.39,1879.35,2537.53,8558.23,2980.5,strahler
5989.41,961.7,1530.18,2056.77,10221.5,2439.25,strahler
6113.77,807.35,1315.09,1758.38,10885.25,2106.63,strahler
5335.88,721.17,1125.04,1501.69,10268.63,1830.31,strahler
4322.44,600.59,937.52,1238.85,8613.31,1514.66,strahler
4134.72,501.29,818.26,1060.92,8862.88,1336.83,strahler
4238.85,437.15,748.13,948.96,9643.59,1366.35,strahler
4573.06,390.07,689.07,863.98,10217.63,1862.11,strahler
4927.06,352.54,661.03,866.08,10874.67,3462.5,strahler
5231.85,332.77,650.52,820.54,10875.9,4360.45,strahler
5538.77,334.49,657.56,826.49,10713.45,5261.8,strahler
5952.69,344.74,681.71,860.84,10950.2,6610.92,strahler
6318.62,366.77,715.64,908.85,11483.68,6696.13,strahler
6974.86,396.09,756.57,982.37,13784.12,9921.62,strahler
8812.47,423.68,803.22,1071.23,17513.6,13210.26,strahler
10082.92,449.21,835.69,1123.21,19610.44,14242.93,strahler
11096.83,465.69,860.23,1173.19,22157,16794.74,strahler
12227.25,481.02,882.2,1222.37,24563.9,19502.06,strahler
13681.32,504.22,911.88,1298.13,26164.11,22671.96,strahler
15858.19,546.8,960.59,1443.22,28153.4,25524.86,strahler
18868.37,652.92,1018.23,1618.5,19819.2,28092.47,strahler
20912.03,775.43,1091.51,1738.95,11516.1,30403.33,strahler
19270.02,874.48,1174.36,1860.25,7458.05,32483.09,strahler
11573.51,991.14,1258.42,1989.03,5592.02,33416.68,strahler
7532.75,1100.92,1321.68,2092.12,4548.51,25025.84,strahler
5426.38,1199.53,1369.61,2184.81,3848.76,18229.42,strahler
4444.19,1293.68,1422.55,2285.83,3575.88,18354.68,strahler
3986.09,1386.41,1469.8,2356.35,3405.44,14874.84,strahler
3438.05,1456.57,1514.82,2416.41,3320.72,12055.92,strahler
3404.02,1526.11,1558.84,2500.67,3323.55,10746.96,strahler
3462.52,1601.8,1608.65,2604,3349.69,10293.98,strahler
3533.57,1695.72,1675.69,2723.3,3404.32,10857.98,strahler
3642.31,1809.55,1746.12,2870.07,3481.59,11167.78,strahler
3788.38,1925.39,1837.21,3067.47,3608.43,11991.4,strahler
4087.04,2087.45,1986.49,3340.42,3819.59,15912.36,strahler
4526.14,2309.31,2154.94,3655.08,4061.33,19441.23,strahler
6370.62,2738.18,2353.14,4062.17,4306.8,22617.2,strahler
9125.66,3652.36,2567.13,4795.25,4534.22,25475.58,strahler
13333.2,8407.22,2785.92,7249.73,4741.29,28048.12,strahler
16897.98,12686.6,3311.62,11644.85,4966.27,30363.41,strahler
20328.28,16538.04,3571.16,14785.37,5256.14,32447.17,strahler
22564.45,20004.34,3835.95,16723.23,5615.42,34322.55,strahler
25428.1,23124,4969.65,20171.01,6655.48,36010.39,strahler
28005.39,25931.7,9592.79,23274.01,7193.33,37529.45,strahler
30324.95,28458.63,13753.61,26066.71,7593.9,38896.61,strahler
32412.56,30732.87,17498.35,28580.14,11954.61,40127.05,strahler
34291.4,32779.68,20868.61,30842.22,15879.25,41234.44,strahler
35982.36,34621.81,23901.85,32878.1,19411.42,42231.1,strahler
37504.23,36279.73,26631.76,34710.39,22590.38,43128.09,strahler
38873.91,35189.37,29088.69,36359.45,25451.44,43935.39,strahler
40106.62,23625.18,31299.92,37843.6,28026.4,23845.69,strahler
27468.81,12333.59,33290.02,24923.3,30343.86,12703.85,strahler
14451.4,6454.3,32123.51,13293.15,27010.93,6819.42,strahler
7502.7,3387.65,20712.26,7093.58,14376.96,3703.21,strahler
3969.35,1823.32,12694.63,4001.29,7567.98,2129.61,strahler
2269.68,1058.16,13438.57,3203.14,4757.49,1404.3,strahler
1550.84,738.08,16911.71,5828.23,5512.04,1240.15,strahler
1801.45,964.97,20340.64,10365.51,10080.94,1711.64,strahler
6741.41,5988.58,23426.67,14449.05,14192.94,6660.57,strahler
11187.37,10509.82,26204.11,18124.25,17893.75,11114.62,strahler
15188.73,14578.94,28703.79,21431.92,21224.47,15123.25,strahler
18789.96,18241.14,30953.51,24408.83,24222.13,18731.03,strahler
22031.06,21537.13,32978.26,27088.05,26920.01,21978.02,strahler
24948.05,24503.51,28277.63,29499.34,27233.61,24900.32,strahler
27573.35,27173.26,24997.32,31669.51,23432.31,27530.39,strahler
29936.11,29576.04,22699.66,33622.66,21443.65,29897.45,strahler
32062.6,31738.53,21292.33,35380.49,21288.83,32027.8,strahler
33976.44,33684.78,20157.66,36962.54,20989.91,33945.12,strahler
35003.39,35436.4,19338.33,38386.39,20306.46,35670.71,strahler
35016.35,37012.86,18298.67,39667.85,18860.23,37223.73,strahler
35159.82,38431.67,17054.83,40821.17,16778.11,38621.46,strahler
30036.41,39708.61,15893.42,41859.15,15671.06,39879.41,strahler
29100.71,40857.85,14883.21,42793.33,15188.03,41011.57,strahler
26134.85,41892.16,14662.6,43634.1,15267.43,42030.51,strahler
26108.93,42823.05,14794.84,44390.79,15308.48,42947.57,strahler
28618.13,43660.84,18435.46,45071.81,16901.43,43772.91,strahler
30876.42,44414.86,21712.01,45684.73,20331.39,44515.72,strahler
32908.87,45093.47,24660.91,46236.36,23418.35,45184.25,strahler
34738.08,45704.23,27314.92,46732.82,26196.62,45785.92,strahler
36384.38,46253.91,29703.53,47179.64,28697.05,46327.43,strahler
37866.04,46748.62,31853.27,47581.78,30947.45,46814.79,strahler
39199.53,47193.85,27911.14,47943.7,32972.8,47253.41,strahler
40399.68,47594.57,28572.02,48269.43,34795.62,47648.17,strahler
41479.82,47955.21,30833.32,48562.58,36436.16,48003.45,strahler
42451.93,37722.11,32870.08,48826.43,37912.64,48323.21,strahler
43326.84,26540.06,34703.17,49063.89,39241.48,48610.99,strahler
44114.26,28404.85,36352.96,49277.6,40437.43,48869.99,strahler
44065.13,29672.56,37837.76,49469.94,41513.79,49103.09,strahler
39675.56,31118.71,39174.08,49643.04,42482.51,49312.88,strahler
32871.28,31618.14,40278.17,49798.84,43354.06,49501.69,strahler
25470.14,29095.07,39420.58,49939.05,38075.03,49671.62,strahler
20880.57,27065.53,38665.29,50065.25,34604.01,49824.56,strahler
21350.01,28183.98,39917.26,50178.82,36257.11,49962.21,strahler
24314.61,30485.68,41045.64,50281.04,37751.5,50086.08,strahler
27003.25,32557.21,42061.17,50373.04,39096.45,50197.58,strahler
29423.02,34421.59,42975.16,50455.83,40306.91,50297.92,strahler
31600.82,36099.53,43797.74,50530.35,41396.32,50388.23,strahler
33560.84,37609.68,44538.07,50597.42,42376.78,50469.51,strahler
35324.85,38968.81,45204.36,50657.78,43259.21,50542.66,strahler
36912.47,40192.03,36693.68,50712.1,44053.39,50608.49,strahler
38341.32,41292.93,21693.34,50760.99,44768.15,50667.74,strahler
39627.29,42283.74,23457.21,50804.99,45411.43,50721.07,strahler
40784.66,43175.46,19594.6,50844.59,45990.39,50769.06,strahler
41826.3,43978.02,12623.3,50411.3,46511.45,50812.25,strahler
42763.77,44229.61,8593.65,31526.65,27857.23,50851.13,strahler
43607.49,27270.31,6510.33,20275.83,17755.61,50886.12,strahler
44366.84,17327.15,5697.66,14941.41,13919.31,50917.6,strahler
45050.26,11776.58,5523.83,12575.21,12512.65,50945.94,strahler
45665.33,9172.29,5568.15,12306.6,13172.19,50971.45,strahler
46218.9,8341.14,5591.33,11731.8,12337.59,50994.41,strahler
46717.11,7785.57,5626.8,11559.4,12318.3,51015.07,strahler
47165.5,7765.29,5675.22,11775.96,14144.97,51033.66,strahler
47569.05,7346.14,5798.4,11995.96,17850.07,51050.39,strahler
47932.25,6947.57,5978.36,12155.27,21185.16,51065.46,strahler
48259.12,6580.29,6077.12,12199.64,22623.05,51079.01,strahler
48553.31,6258.64,6156.41,12335.48,25480.84,51091.21,strahler
48818.08,5581.32,6166.77,12355.83,28052.86,51102.19,strahler
49056.37,5191.16,5295.38,11240.91,28381.27,51112.07,strahler
49270.84,4870.58,4493.69,9295.46,22012.13,51120.97,strahler
49463.85,6401.82,4431.85,12035.81,24931.02,51128.97,strahler
43017.43,4802.41,3718.42,12359.63,27553.72,51136.17,strahler
31196.72,3243.21,4465.68,12946.27,29918.44,49030.08,strahler
26456.86,2216.1,8389.91,15944.84,32046.7,46352.54,strahler
28522.97,2444.29,12671.02,19470.46,33962.13,43937.77,strahler
30790.77,3321.06,16524.02,22643.51,35686.01,44664.1,strahler
32831.8,8109.06,19991.72,25499.26,37237.51,45317.79,strahler
34668.72,12418.25,23112.65,28069.43,38633.86,44916.89,strahler
21153.86,15858.73,24883.88,30382.59,20923.93,24895.45,strahler
11345.93,9771.86,13525.94,18861.79,11357.47,13483.22,strahler
6225.96,5767.43,11772.97,20450.51,6923.23,8635.61,strahler
6430.27,10310.79,15715.77,23525.56,7359.71,12581.05,strahler
10893.54,14399.81,18760.8,26293.1,8929.94,16443.05,strahler
12508.79,18079.93,19289.12,28783.89,10721.74,19918.84,strahler
13692.71,21392.04,19502.9,31025.6,11935.87,23047.06,strahler
14485.84,24372.93,19032.45,33043.14,12806.88,25862.45,strahler
14784.95,27055.74,17950.23,34858.92,13383.89,28396.3,strahler
18286.16,29470.26,16021.11,36493.13,13330.45,30676.77,strahler
21577.64,31643.34,13289.06,37963.92,11375.72,32729.19,strahler
24539.98,33599.1,11230.53,39287.63,9851.36,34576.37,strahler
27206.08,35359.29,11499.68,40478.96,9709.18,36238.83,strahler
29605.57,36943.46,15469.81,41551.17,13858.36,37735.05,strahler
31765.11,38369.22,16906.13,42516.15,17592.63,39081.64,strahler
33708.7,39652.4,10311.56,43244.23,14818.81,40293.58,strahler
35457.93,40807.26,6742.78,42654.62,16240.23,41384.32,strahler
37032.24,34653.63,4804.39,43299.85,19736.31,42365.99,strahler
38449.11,35424.46,3640.2,40058.43,21934.98,43249.49,strahler
39724.3,30451.73,2860.1,22948.72,18126.99,44044.64,strahler
40871.97,17568.37,2373.55,13358.86,10958.49,44760.28,strahler
41904.87,10075.18,2128.77,8461.93,7762.25,45404.35,strahler
42724.49,6075.59,1987.89,5912.46,5892.12,45984.02,strahler
36386.24,3973.3,1884.44,4480.23,4534.56,46505.72,strahler
36072.12,2936.65,1843.22,3895.62,4384.28,46975.25,strahler
37585.01,2487.82,1819.11,3632.31,4506.05,47397.82,strahler
38521.61,2225.41,1784.56,3395.65,4040.03,47778.14,strahler
37223.3,2010.21,1741.28,3160.33,3553.01,48120.42,strahler
22169.15,1846.6,1742.65,3050.16,3272.51,37166.71,strahler
13444.08,1781.8,1705.32,2968.08,3004.75,21714.36,strahler
8721.54,1710.4,1707.69,2849.54,2844.38,13628.68,strahler
6539.27,1706.7,1731.72,2883.89,2861.64,9996.34,strahler
5782.63,1724.23,1758.35,2920.8,2884.27,8300.17,strahler
4988.32,1744.31,1767.42,2924.62,2865.64,7399.58,strahler
3758.66,1744.48,1744.21,2761.81,2779.32,6762.79,strahler
3328.33,1776.13,1777.89,2802.33,2846.69,6928.71,strahler
3338.2,1855.12,1848.4,2883.8,2970.82,7328.24,strahler
3365.48,1947,1893.36,2929.22,3053.24,7702.72,strahler
2853.74,1867,1572.18,2388.11,2584.62,8925.75,strahler
1887.87,1313.5,1155.59,1689.05,1782.81,11780.97,strahler
2046.38,1478.85,946.29,1713.05,1337.9,14077.17,strahler
2469.64,2000.47,1030.87,2699.04,2150.51,14880.56,strahler
2680.08,2073.72,1580.98,3209.24,3159.66,12236.78,strahler
2763.87,1257.36,2144.78,3760.32,3915.1,10760.89,strahler
2828.38,929.18,2521.1,3931.38,4544.49,7381.94,strahler
2832.45,563.59,2946.19,4125.75,5002.34,3913.97,strahler
2656.72,370.79,3290.67,4241.37,5333.5,2107.99,strahler
2171.36,261.4,3733.21,4357.13,5796.25,1205.49,strahler
2231.72,221.7,4541.29,4501.82,6764.33,788.75,strahler
2434.05,223.33,6358.46,5810.84,9151.09,806.97,strahler
3894.05,301.7,10842.71,10349.85,13356.09,3785.07,strahler
8624.74,2369.63,14730.64,14434.97,17140.58,8526.67,strahler
12882.37,7252.76,14413.82,18111.57,20546.62,12794.1,strahler
16714.23,10505.99,13697.41,21420.52,23612.06,16634.79,strahler
20162.91,9931.99,9892.2,21612.86,26370.95,20091.41,strahler
23266.72,7551,7761.1,15772.43,28853.95,23202.37,strahler
26060.14,5847,6114.55,12159.22,29656.76,26002.23,strahler
28574.23,4915.5,5226.78,11008.11,31811.18,28522.11,strahler
30836.9,4289.75,6320.6,14985.4,33750.16,30790,strahler
32873.31,4480.37,10808.64,18606.96,35495.24,32831.09,strahler
34706.08,3302.19,14847.87,20524.86,37065.82,20881.55,strahler
36355.57,2594.09,18483.19,23592.48,38479.33,23440.89,strahler
37840.12,2269.05,19661.67,26335.43,39751.5,26216.9,strahler
36031.06,2965.54,13082.33,28222.58,40429.45,28715.31,strahler
25387.03,4629.59,8113.67,28678.02,25443.23,30963.88,strahler
18244.02,5827.93,4383.83,27250.51,13115.61,32794.79,strahler
14340.51,6888.54,2920.92,27526.76,7615.31,34311.41,strahler
533.06,234.23,1704.29,1015.26,1471.08,264.71,gang
606.46,286.01,1774.86,1143.93,1535.37,315.54,gang
674.31,326.41,1857.28,1261.94,1613.43,355.89,gang
735.08,358.17,1935.75,1366.94,1690.69,391.4,gang
789.97,387.95,2013.67,1469.45,1755.22,417.66,gang
816.38,410.26,2142.61,1564.5,1848.1,423.69,gang
844.94,414.83,2277.65,1623.75,1978.59,424.32,gang
867.74,417.15,2411.98,1688.58,2035.53,410.16,gang
825.37,401.07,2535.38,1701.02,2123.48,361.58,gang
846.83,378.54,2629.64,1676.51,2257.13,365.52,gang
864.75,383.28,2735.28,1720.96,2316.31,371.47,gang
893.68,389.45,2797.75,1730.76,2433.48,390.12,gang
925.01,303.23,2827.78,1718.88,2531.43,412.81,gang
965.51,323.7,2871.5,1757.29,2593.09,443.63,gang
1000.76,331.83,2728.75,1780.46,2613.28,473.47,gang
1027.78,351.15,2439.87,1798.42,2446.64,504.92,gang
1056.2,382.44,2441.89,1834.68,2396.82,537.73,gang
1081.68,390.89,2454.8,1833.34,2451.54,550.36,gang
1094.21,320.45,2479.72,1625.17,2530.78,558.72,gang
1106.99,300.22,2519.35,1459.08,2622.11,573.65,gang
1110.69,300.11,2441.67,1212.54,2692.59,586.08,gang
1103.85,301.3,2112.84,943.77,2731.04,593.97,gang
1024.92,305.07,1807.92,736.89,2742.63,596.08,gang
974.96,308.36,1564.46,599.94,2702.82,596.77,gang
890.98,315.03,1241.73,600.65,2539.41,589.38,gang
910.98,337.52,1044.86,633.88,2500.2,581.69,gang
932.18,361.47,1076.88,697.7,2553.18,585.22,gang
955.77,385.82,1107.49,760.23,2603.27,590.5,gang
971.99,406.64,1110.74,813.6,2625.34,590.95,gang
985.29,424.38,1114.17,863.24,2645.3,585.48,gang
992.76,438.24,942.58,893.52,2507.65,578.24,gang
993.89,448.82,886.29,927.17,2414.83,554.62,gang
985.94,455.73,914.96,967.85,2430.64,522.31,gang
985.95,459.56,964.17,1007.86,2451.88,486.15,gang
958.47,444.28,1030.15,1043.68,2482.79,432.58,gang
926.74,422.64,1080.83,1074.11,2503.81,413.29,gang
931.46,426.68,1142.75,1112.2,2552.43,414.76,gang
939.02,431.11,1211.38,1152.48,2610.79,416.78,gang
951.52,436.9,1301.24,1200.83,2688.61,419.71,gang
964.06,441.61,1419.01,1254.35,2773.95,417.85,gang
967.76,443.05,1603.11,1325.61,2826.55,375.43,gang
864.38,442.02,1799.6,1392.85,2618.78,305.71,gang
666.19,413.01,1930.54,1424.17,1950.89,231.86,gang
515.09,403.01,2030.59,1452.75,1474.94,195.93,gang
419.55,404.01,2101.43,1474.78,1141.47,175.96,gang
361.77,405.4,2143.39,1487.3,886.74,162.48,gang
338.89,411.36,2202.05,1517.27,829.87,164.13,gang
341.5,423.73,2269.34,1561.74,835.48,169.02,gang
353.85,442.75,2361.21,1621.27,872.63,177.52,gang
379.06,466.78,2472.89,1694.74,957.67,191.67,gang
416.26,492.2,2581.4,1770.97,1079.7,210,gang
458.23,515.28,2679.66,1840.67,1224.93,228.9,gang
504.41,534.55,2765.59,1899.7,1384.14,247.11,gang
551.27,549.1,2834.13,1947.93,1552.23,266,gang
600.64,560.19,2873.52,1980.14,1730,287.1,gang
654.98,568.77,2839.26,1990.42,1905.9,311.49,gang
711.98,575.99,2593.63,1964.21,2063.51,340.54,gang
770.58,584.89,2299.31,1892.61,2197.66,374.59,gang
826.22,597.4,2254.16,1894.25,2320.19,411.03,gang
876.7,615.26,2278.24,1908.82,2428.17,445.32,gang
921.43,637.24,2301.32,1915.24,2512.16,484.99,gang
961.39,659.81,2307.89,1863.12,2576.64,528.19,gang
996.15,676.13,2302.44,1785.56,2620.88,572.27,gang
1025.83,689.82,2261.22,1717.28,2639.79,613.65,gang
1048.85,698.14,2270.9,1736.65,2579.89,648.18,gang
1052.97,720.52,2297.41,1787.99,2235.45,671.96,gang
992.48,748.57,2301.47,1831.49,1877.22,691.07,gang
992.53,766.61,2293.23,1864.04,1798.61,715.16,gang
1002.38,773.95,2316.51,1896.94,1815.95,739.94,gang
1025.74,745.98,2374.06,1917.14,1896.96,761.85,gang
1055.37,607.49,2454.55,1894.57,2028.36,768.66,gang
1081.53,516.24,2544.1,1795.79,2168.42,765.83,gang
1109.08,488.12,2627.09,1822.51,2271.48,770.15,gang
1132.97,500.91,2688.18,1871.06,2322.03,779.63,gang
1151.87,513.62,2712.76,1920.95,2336.33,792.17,gang
1170.59,524.06,2751.09,1968.36,2377.7,796.35,gang
1184.03,538.35,2776.18,2004.52,2411.83,802.22,gang
1200.12,527.18,2808.66,2027.57,2459.44,805.4,gang
1210.51,540.76,2844.39,2060.11,2491,812.26,gang
1225.96,546.98,2865.35,2087.5,2510.8,821.43,gang
1237.46,555.48,2881.92,2108.95,2541.92,826.69,gang
1252.72,556.04,2918.83,2113.25,2609.13,823.34,gang
1259.55,465.02,2938.54,2011.13,2669.31,765.17,gang
1261.39,429.51,2942.29,2015.51,2688.38,772.75,gang
1267.25,432.66,2954.06,2021.26,2698.24,791.28,gang
1270.23,447.69,2955.85,2038.44,2570.62,813.75,gang
1273.5,461.62,2946.93,2043.99,2578.16,827.98,gang
1266.25,474.66,2899.96,2054.49,2491.08,845.38,gang
1265.13,495.19,2914.67,2078.54,2364.54,865.24,gang
1257.06,544.48,2945.2,2107.69,2405.19,873.22,gang
1127.03,600.93,2971.78,2157.02,1982.59,675.11,gang
912.02,635.03,3010.9,2204.92,1983.13,563.05,gang
914.91,666.53,3037.11,2257.33,2083.22,544.03,gang
927.32,682.28,3066.2,2296.69,2193.1,501.01,gang
935.29,684.45,3088.58,2328.42,2299.69,478.01,gang
959.26,701.61,2705.79,2355.58,2373.52,499.21,gang
993.74,727.34,2529.4,2372.02,2424.17,521.89,gang
1025.76,732.71,2554.16,2387.22,2507.25,527.6,gang
1046.09,731.86,2574.34,2395.4,2588.73,530.04,gang
1064.58,736.77,2547.67,2380.7,2659.45,537.23,gang
1082.42,737.99,2575.9,2387.63,2726.71,536.62,gang
1095.28,739.09,2601.91,2395.07,2787.94,536.86,gang
1106.25,741.68,2626.32,2404.36,2841.24,538.17,gang
1114.42,752.42,2664.59,2419.32,2876.12,541.75,gang
1098.71,769.67,2728.23,2437.49,2805.56,545.38,gang
1066.86,791.61,2786.71,2449.64,2731.78,554.84,gang
1059.93,812.45,2847.04,2467.58,2570.89,562.96,gang
949.46,841.6,2712.52,2449.79,1831.94,573.36,gang
919.73,869.84,2468.76,2424.89,1543.97,604.92,gang
939.06,878.16,2147.88,2370.95,1456.99,645.73,gang
957.45,885.04,1816.44,2278.97,1462.19,679.56,gang
978.61,890.34,1378.72,2040.49,1345.59,705.2,gang
986.95,894.5,1116.86,1885.74,1170.8,729.08,gang
995.25,895.75,1134.37,1892.47,1186.42,746.57,gang
1018.73,824.38,1188.94,1911.12,1236.18,758.62,gang
1031.25,826.64,1207.54,1911.81,1251.46,770.76,gang
1036.13,826.32,1190.77,1844.91,1191.73,783.28,gang
1013.06,829.79,1036.89,1743.95,981.36,797.75,gang
969.53,833.41,1061.4,1753.86,1007.83,807.08,gang
994.58,782.2,1154.86,1792.37,1078.25,817.47,gang
1009.12,782.68,1194.17,1813.23,1084.52,829.32,gang
1000.56,788.82,1205.55,1811.62,1050.26,838.39,gang
1005.9,790.93,1215.1,1819.16,1058.33,846.35,gang
1011.81,796.84,1071.05,1748.58,1078.2,851.02,gang
1032.43,804.76,1071.64,1750.42,1168.88,851.61,gang
1056.19,816.38,1094.58,1758.48,1302.19,852.05,gang
1082.37,826.04,1141.92,1771.53,1464.77,834.03,gang
1105.63,829.84,1175.83,1707.77,1603.8,838.02,gang
1130.07,831.45,1222.85,1713.89,1718.92,844.82,gang
1148.86,807.73,1266.56,1721.1,1819.32,852.54,gang
1167.58,772.36,1314.71,1726.09,1919.19,859.89,gang
1182.62,698.18,1335.04,1626.04,1994.97,866.9,gang
1190.76,661.09,1348.43,1615.02,2046.48,873.61,gang
1198.08,663.58,1206.72,1457.01,2042.24,881.05,gang
1154.54,664.72,1156.36,1457.11,1981.62,888.54,gang
1162.09,681.35,1176.32,1479.7,2005.96,891.99,gang
1172.88,706.62,1200.19,1515.53,2021.66,893.79,gang
1184.09,736.45,1263.47,1589.98,2052,862.89,gang
1193.18,759.61,1341.12,1670.18,2081.1,840.95,gang
1197.76,776.25,1424.51,1746.46,2109.99,833.47,gang
1203.89,785.92,1456.36,1804.61,2015.49,841.93,gang
1200.44,798.73,1539.72,1859.15,2040.84,845.53,gang
1211.7,711.37,1660.45,1904.24,2072.86,850.88,gang
1215.93,675.68,1742.01,1930.41,2015.93,859.39,gang
1205.96,675.34,1795.51,1949.07,1932.46,864.65,gang
1192.98,672.67,1691.25,1889.54,1722.73,861.33,gang
1148.49,676.8,1667.63,1892.98,1585.37,863.79,gang
1147.75,687.22,1701.66,1911.08,1595.03,867.81,gang
1148.07,694,1690.33,1913.98,1535.01,869.93,gang
1142.54,698.2,1654.17,1912.49,1502.51,870.94,gang
1136.77,701.18,1654.85,1882.24,1506.96,868.97,gang
1137.59,695.59,1707.06,1894.92,1542.36,873.57,gang
1144.73,642.3,1789.16,1906.73,1620.22,883.22,gang
1152.76,632.15,1873.94,1904.86,1720.6,895.29,gang
1162.68,640.23,1969.15,1887.43,1836.24,910.76,gang
