violet;blue;green;yellow;orange;red;label
611.49;496.47;1364.46;1149.67;1147.96;439.63;gang
633.45;501.93;1393.92;1166.5;1208.76;443.56;gang
649.4;505.03;1425.72;1173.95;1251.19;449.81;gang
660.46;510.33;1461.35;1185.16;1281.37;458.03;gang
676.31;513.8;1485.42;1193.84;1320.23;459.02;gang
685.18;441.4;1451.21;1024.92;1345.11;456.51;gang
690.56;359.2;1313.6;893.96;1380.5;397.26;gang
657.78;277.6;1318.74;834.98;1400.65;360.13;gang
671.7;281.64;1326.77;868.58;1424.78;369.82;gang
664.35;301.38;1369.39;883.22;1462.81;386.53;gang
672.62;316.64;1402.35;911.5;1471.82;389.48;gang
676.76;333.57;1434.42;934.75;1511.14;404.53;gang
684.18;337.02;1467.98;953.88;1517.03;405.28;gang
689.06;339.02;1490.88;981.49;1548.33;409.35;gang
706.36;348.71;1533.19;1013.14;1556.39;423.12;gang
708.02;367.14;1561.57;1043.03;1563.85;425.6;gang
721.82;379.03;1591.81;1066.92;1585.67;437.74;gang
728.44;396.73;1628.13;1101.73;1546.83;440.17;gang
742.99;409.25;1662.92;1133.96;1563.85;447.65;gang
738;425.23;1684.93;1152.46;1556.43;455.09;gang
753.3;438.2;1682.46;1174.32;1588.08;462.58;gang
760.47;459.38;1702.52;1206.18;1602.47;466.72;gang
757.73;471.25;1704.87;1230.07;1559.24;478.05;gang
767.46;479.92;1513.93;1178.03;1411.12;484.04;gang
780.21;486.73;1069.97;924.52;1236.06;459.52;gang
668.11;391.36;659.48;617.76;913.53;404.76;gang
477.55;246.18;484.24;418.38;597.26;309.38;gang
322.28;173.09;490.82;385.19;398.13;205.19;gang
224.14;173.48;527.44;409.57;362.57;152.1;gang
224.32;182.53;585.39;466.51;386.81;153.19;gang
247.99;198.68;677.25;539.36;449.63;162.27;gang
290.69;218.91;762.23;609.73;542.47;179.54;gang
336.92;237.72;840.4;673.15;649.62;196.79;gang
368.43;250.55;929.86;717.94;766.56;209.61;gang
401.29;263.49;994.18;769.34;861.8;223.75;gang
434.06;276.34;1038.46;820.71;939.72;237.17;gang
473.15;289.11;1102.41;847.34;986.35;253.95;gang
502.24;302.4;1176.87;875.3;1043.11;282.86;gang
515.11;303.06;1222.19;901.47;1108.5;295.07;gang
525.9;296.03;1255.97;908.53;1174.85;294.04;gang
550.51;266.01;1325.67;917.17;1204.87;297.53;gang
547.26;226.51;1355.1;905.09;1251.08;251.77;gang
556.93;198.25;1391.89;862.54;1309.57;237.38;gang
561.44;192.63;1445.1;872.39;1328.02;211.19;gang
548.72;178.31;1451.79;819.69;1362.51;189.6;gang
522.36;154.16;1476.61;794.35;1366.66;159.3;gang
481.68;141.08;1441.81;747.67;1395.5;154.65;gang
458.84;134.54;1466.53;750.71;1352.75;142.82;gang
437.42;130.27;1370.76;689.35;1364.57;137.41;gang
439.98;130.94;1279.38;674.18;1391.52;138.47;gang
433.99;130.95;1148.69;589.59;1333.26;141.42;gang
409.49;139.95;858.85;589.29;1166.63;133.71;gang
323.25;161.26;823.92;608.56;929.81;146.44;gang
276.62;185.53;753.96;627.71;788.41;163.9;gang
279.06;210.48;682.98;645.04;690.7;183.01;gang
281.16;230.73;679.49;645.23;713.93;200.81;gang
264.58;245.96;701.14;576.62;737.54;218.03;gang
255.79;256.76;725.73;495.81;757.89;233.72;gang
234.39;260.69;746.45;435.4;791.1;244.15;gang
235.05;227.34;762.81;436.76;825.89;244.34;gang
259.05;177.17;838.13;466.99;913.1;234.67;gang
302.74;185.95;935.82;520.29;983.99;247.8;gang
350.77;203.86;1040.93;609.86;1040.69;274.62;gang
386.29;238.97;1112.64;676.27;1121.62;294.46;gang
434.86;262.88;1205.58;745.65;1186.16;323.81;gang
462.18;295.59;1262.32;804.48;1253.74;339.63;gang
508.96;316.13;1343.89;869.23;1296.17;362.37;gang
541.46;341.62;1373.7;904.51;1359.65;379.83;gang
576.12;358.55;1422.43;949.76;1374.49;391.45;gang
596.21;374.7;1440.79;965.68;1413.24;403.4;gang
619.19;381.13;1485.61;1000.11;1417.51;417.06;gang
620.87;389.22;1492.95;1036;1456.66;421.06;gang
638.08;406.59;1403.97;1041.7;1467.6;422.35;gang
647.77;416.24;1018.99;946.35;1351.3;434.22;gang
616.89;408.12;641.99;737.68;901.15;420.61;gang
521.94;374.56;445;559.34;576.57;401.8;gang
453.97;338.78;344;532.67;409.29;389.4;gang
440.99;319.89;309.5;508.33;326.14;381.7;gang
424.99;306.44;313.05;476.67;335.23;384.43;gang
425.99;268.22;315.74;421.83;366.11;385.09;gang
427.19;227.61;291.87;351.92;379;358.04;gang
371.1;218.81;292.38;327.96;338.5;354.02;gang
341.05;228.23;284.69;338.66;309.25;361.22;gang
353.14;250.4;306.62;386.5;326.52;372;gang
373.23;279.06;346.56;446.45;363.27;389.2;gang
401.11;303.26;388.2;502.1;402.74;407.18;gang
414.3;328.83;417.88;545.49;425.27;414.06;gang
433.87;344.65;446.3;584.04;467.14;430.25;gang
451.98;364.98;471.37;618.74;485.63;430.73;gang
461.98;369.88;480.93;627.56;507.67;441.46;gang
474.28;352.94;486.64;611.28;537.1;409.73;gang
471.14;260.97;440.32;484.64;552.29;371.36;gang
432.07;257.49;336.16;424.32;555.56;260.18;gang
305.54;260.54;274.08;380.16;423.28;247.09;gang
229.27;235.77;252.54;298.58;302.14;239.05;gang
183.63;172.38;264.69;242.79;242.57;204.52;gang
143.82;121.69;296.12;245.31;223.29;153.26;gang
121.41;119.85;330.61;260.88;223.14;116.13;gang
113.7;123.96;355.75;280.39;211.07;101.57;gang
113.35;134.87;365.67;294.15;200.04;99.28;gang
113.82;143.38;365.8;305.54;200.83;101.55;gang
114.74;155.64;324.4;310.48;203.45;103.5;gang
115.76;162.78;303.2;313.74;206.3;106.75;gang
116.69;172.3;284.1;309.37;214.77;110.77;gang
117.52;176.37;286.79;277.18;226.8;114;gang
118.17;177.63;292.21;257.59;241.52;117.4;gang
119.15;179.07;304.09;238.8;265.66;118.46;gang
120.33;164.03;320.98;223.4;293.6;109.23;gang
124.8;141.02;345.38;218.2;344.04;100.61;gang
131.32;120.01;381.94;218.98;386.43;92.81;gang
134.69;111;394.45;208.49;413.29;90.9;gang
133.34;112.6;407.61;200.24;427.06;86.95;gang
133.17;115.54;388.8;200.52;440.26;87.46;gang
120.59;122.49;314.9;208.67;363.13;90.41;gang
115.79;130.54;277.45;217;288.06;94.17;gang
118.41;141.69;259.23;231.6;250.03;103.75;gang
131.27;159.22;253.11;248.04;234.52;119.58;gang
147.75;176.8;251.56;259.54;229.76;139.82;gang
168.97;195.22;252.1;301.58;230.28;161.74;gang
200.47;225.69;314.79;362.32;262.85;192.36;gang
236.83;266.63;405.71;460.59;347.57;230.53;gang
300.04;295.96;553.64;539.43;468.91;252.37;gang
350.24;322.77;688.58;627.19;586.42;286.74;gang
412.72;349.39;773.12;699.17;727.58;305.16;gang
447.54;366.25;869.71;749.35;817.32;332.65;gang
488.49;390.23;968.94;817.32;910.79;345.38;gang
521.84;401.6;1041.44;862.49;1004.01;368.74;gang
543.46;420.04;1112.9;907.24;1067.81;377.97;gang
574.31;426.84;1182.61;945.31;1141.53;396.67;gang
595.88;438.25;1258.95;989.68;1178.47;401.21;gang
613.59;439.53;1302.55;1011.61;1243.13;408.19;gang
635.23;430.76;1362.1;1046.95;1270.11;404.59;gang
652.71;430.38;1390.89;1061.06;1324.5;413.63;gang
666.34;436.14;1440.8;1091.15;1352.05;393.82;gang
667.8;443.53;1486.42;1108.64;1359.75;406.43;gang
683.02;446.48;1519.38;1094.32;1369.87;414.39;gang
699.12;457.63;1535.04;1091.66;1400.19;414.65;gang
709.91;468.47;1549.64;1074.33;1431.07;416.49;gang
711.52;477.92;1555.97;1076.3;1468.76;425.64;gang
715.47;485.43;1565.27;1077.27;1463.38;424.32;gang
723.42;458.21;1598.25;1042.63;1507.74;437.39;gang
708.71;455.11;1564.62;1071.27;1532.37;441.45;gang
722.24;426.55;1578.06;1080.34;1534.83;419.72;gang
733.82;412.28;1596.45;1085.21;1557.75;429.35;gang
737.73;367.14;1604.61;997.6;1559.17;396.68;gang
739.46;314.07;1613.25;1001.34;1568.76;397.21;gang
725.73;289.53;1623.82;942.67;1580.48;356.1;gang
675.36;251.77;1621.91;946.3;1586.23;300.05;gang
678.23;221.88;1647.32;946.57;1581.12;285.53;gang
619.61;224.2;1631.16;949.92;1593;263.76;gang
634.55;224.78;1664.64;968.53;1593.5;268.59;gang
630.78;237.5;1665.98;991.27;1605.95;274.13;gang
659.8;254.05;1672.18;1029.85;1640.96;286.92;gang
675.12;289.94;1687.06;1074.96;1663.76;302.22;gang
685.61;312.05;1703.46;1113.46;1674.29;326.8;gang
696.85;328.54;1704.91;1151.42;1693.36;351.52;gang
710.86;341.09;1705.82;1184.08;1701.02;375.07;gang
730.08;349.78;1692.91;1207.97;1697.51;391.26;gang
755.37;354.3;1646.96;1192.48;1640.26;392.44;gang
775.13;348.15;1441.98;1087.74;1588.13;385.72;gang
775.62;293.08;1088.99;808.87;1453.56;340.86;gang
637.31;211.04;707.99;523.94;1110.28;276.43;gang
411.65;149.02;488.5;370.97;708.14;191.21;gang
264.33;147.51;420.75;347.98;458.57;144.11;gang
192.66;154.46;356.37;341.49;342.29;130.05;gang
157.83;156.61;327.69;272.75;353.16;113.53;gang
155.42;131.81;362.32;244.37;386.44;102.76;gang
163.07;106.9;422.89;259.54;467.5;100.88;gang
188.67;104.95;538;298.48;546.65;104.09;gang
211.1;106.46;620.6;338.33;645.58;110.08;gang
248.49;112.61;743.74;400.3;736.32;119.68;gang
275.04;126.35;860.86;468.77;803.89;130.21;gang
313.04;140.01;924.28;521.49;897.5;145.29;gang
347.13;165.81;1023.85;602.14;957.75;159.76;gang
387.52;185.53;1077.77;657.93;1043.38;187.78;gang
418.97;215.58;1146.79;719.44;1095.24;206;gang
464.27;232.62;1217.71;774.09;1152.62;233;gang
484.54;247.66;1265.64;813.88;1193.65;238.6;gang
510.69;253.49;1289.37;825.5;1254.19;247.54;gang
532.62;243.75;1337.34;838.25;1275.17;256.99;gang
522.81;195.37;1247.67;748.12;1316.35;260.39;gang
493.91;161.19;992.33;565.06;1326.62;261.75;gang
436.45;122.59;654.17;394.03;1063.81;240.38;gang
377.23;102.3;437.58;292.02;771.4;223.19;gang
305.61;89.65;328.79;240.01;572.7;214.59;gang
264.31;85.82;284.4;220;438.85;207.8;gang
244.65;86.84;284.46;213.5;351.93;210.12;gang
245.29;91.36;277.23;216.15;306.96;220.21;gang
250.96;103.72;269.61;228.24;302.48;234.08;gang
257.76;124.65;261.81;241.71;289.24;248.68;gang
244.88;136.98;263.13;245.94;251.62;253.21;gang
232.94;148.19;272.21;237.47;232.31;256.19;gang
191.97;151.17;283.59;217.24;219.16;233.09;gang
160.99;131.08;305.33;211.12;220.64;201.05;gang
135.49;106.54;370.3;225.01;240.98;145.52;gang
144.54;112.09;493.67;272.61;311.18;129.26;gang
173.79;135.68;624;337.04;409.86;135.34;gang
222.01;174.51;742.9;411.74;506.37;152.3;gang
282.71;201.16;835.01;498.67;625.54;184.97;gang
319.94;237.54;932.41;577.6;742.38;219.07;gang
379.94;260.89;1043.87;641.24;830.74;245.57;gang
415.05;291.3;1111.98;721.72;932.67;277.01;gang
462.74;315.07;1199.58;767.74;977.7;301.11;gang
480.07;330.76;1231.13;826.17;1030.53;318.9;gang
510.26;349.59;1268.01;873.05;1031.38;344.51;gang
521.54;370.03;1120.01;887.25;1039.54;357.66;gang
537.08;372.23;892.5;833.12;899.27;369.19;gang
514.04;340.11;761.75;595.06;664.14;370.27;gang
381.52;245.56;793.48;612.46;595.07;292.64;gang
323.26;248.4;865.03;642.71;633.76;206.32;gang
341.63;258.96;963.93;683.04;704.88;207.89;gang
366.77;271.56;1040.03;738.04;809;218.1;gang
396.69;283.41;1094.53;787.13;904.9;229.49;gang
423.22;292.17;1165.48;811.72;994.51;239.84;gang
442.8;286.08;1197.33;817.55;1065.46;242.16;gang
455.42;209.54;1115.16;568.77;1081.81;194.08;gang
322.21;229.59;866.58;597.6;705.91;212.37;gang
343.69;261.73;909.32;660.54;741.51;235.63;gang
380.22;282.76;988.49;706.68;815.66;266.57;gang
416.6;314.38;1084.84;779.31;883.7;287.51;gang
460.34;331.94;1147.36;835.28;981.23;315.06;gang
484.4;360.35;1205.72;880.75;1061.7;339.36;gang
530.36;378.21;1290.25;940.68;1126.63;355.92;gang
558.83;395.39;1319.03;964.51;1196.67;380.33;gang
585.45;413.15;1371.22;1000.56;1225.5;386.99;gang
603.6;417.74;1372.1;1009;1266.75;403.5;gang
618.24;434.76;1396.59;1040.4;1290.18;405.65;gang
621.52;443.39;1418.63;1053.06;1289.59;420.48;gang
640.56;431.69;1283.82;967.03;1238.79;425.63;gang
657.91;393.85;1048.91;837.02;1143.4;411.82;gang
662.02;318.42;739.45;646.51;994.7;371.91;gang
561.51;228.21;475.73;418.75;866.35;327.95;gang
425.25;143.11;353.86;285.88;783.17;254.48;gang
373.13;98.05;355.98;225.94;771.09;189.24;gang
329.56;75.03;395.58;231.74;824.68;154.12;gang
333.41;65.01;456.62;246.17;880.81;132.06;gang
341.67;65.01;540.36;266.05;908.53;118.03;gang
347.7;65.51;608.32;295.25;988.78;121.53;gang
365.33;68.96;706.89;334.22;1022.1;124.77;gang
375.3;74.16;772.9;367.8;1095.49;129.9;gang
388.77;80.64;871.71;415.52;1119.24;131.91;gang
395.29;86.98;918.34;445.67;1169.72;136.72;gang
408.26;94.68;939.41;466;1196.54;140.64;gang
416.54;96.01;723.2;404;1174.77;149.18;gang
392.77;111.81;707.6;431.5;978.39;135.59;gang
305.38;137.23;620.8;458.15;940.19;139.93;gang
306.85;160.11;650.12;411.08;966.67;140.34;gang
325.36;169.7;712.71;423.27;1004.71;133.17;gang
352.12;149.85;802.34;469.84;1077.84;143.85;gang
378.41;161.96;875.7;518.36;1139.45;163.87;gang
423.57;177.67;905.73;564.52;1178.11;189.78;gang
453.01;188;909.46;549.76;1220;215.2;gang
470.11;183;880.23;533.38;1223;223.98;gang
453.06;147.5;723.62;419.69;1197;224.68;gang
406.03;121.25;521.31;327.35;927.5;175.34;gang
290.01;124.53;419.15;327.91;629.25;135.17;gang
169.5;144.6;463.29;361.54;310.31;112.54;gang
146.25;151.74;482.47;383.08;263.66;109.77;gang
147.63;170.96;504.52;407.48;242.83;113.39;gang
150.86;189.47;512.87;441.23;243.85;117.85;gang
160.08;213.52;529.68;473.81;256.66;126.17;gang
178.67;244.47;568.21;518.12;294.99;146.15;gang
196;277.82;599.09;553.11;329.2;168.44;gang
218.7;310.14;636.58;598.4;376.18;195.99;gang
257.73;335.32;691.42;677.16;452.86;227.09;gang
321.26;357.89;800.88;741.24;541.27;248.18;gang
377.53;386.2;890.59;808.82;679.25;278.97;gang
423.28;397.78;1000.83;856.74;771.02;306.67;gang
477.75;418;1061.85;911.36;895.02;323.1;gang
504.18;429.2;1150.07;947.23;956.82;349.49;gang
545.86;442.38;1188.66;983.31;1051.43;362.04;gang
564.27;455.95;1261.99;1020.37;1099.49;381.34;gang
596.85;465.45;1296.69;1051.54;1174.44;390.8;gang
609.56;470.61;1330.62;1064.78;1216.5;408.12;gang
721.96;437.73;1728.54;1272.71;1556.47;344.66;gang
720.48;408.87;1733.19;1161.35;1570.82;347.3;gang
725.83;337.93;1575.09;1051.18;1596.54;313.65;gang
646.92;264.97;1587.68;947.09;1545.27;308.82;gang
626.46;222.48;1617.42;948.38;1532.14;286.41;gang
637.81;228.53;1618.87;966.44;1567.52;291.57;gang
660.73;245.48;1626.29;983.6;1577.37;306.51;gang
684.06;268.73;1593.64;1001.54;1601.03;327.06;gang
700.85;299.66;1608.08;1041.88;1615.93;341.46;gang
709.17;316.69;1636.67;1055.8;1525.46;359.41;gang
719.65;342.32;1277.84;885.4;1489.73;373.77;gang
571.83;270.66;721.92;516.7;920.87;284.38;gang
320.41;156.83;418.46;304.85;516.43;162.19;gang
182.21;92.92;249.23;185.92;298.72;95.1;gang
106.6;57.46;151.61;115.46;177.86;58.05;gang
64.3;36.73;95.81;73.23;108.93;37.02;gang
40.15;24.86;65.9;49.62;70.46;25.51;gang
27.08;17.93;47.95;36.81;49.73;19.26;gang
20.04;14.47;37.98;31.4;38.87;16.13;gang
17.52;12.73;35.99;29.7;37.43;14.06;gang
16.26;10.87;35.49;26.85;37.59;12.03;gang
14.63;9.43;31.75;22.93;34.79;10.52;gang
12.81;8.22;27.87;19.96;30.4;9.26;gang
10.91;7.11;26.44;18.48;27.2;8.13;gang
9.95;7.05;25.72;17.74;25.6;7.56;gang
9.48;6.53;25.36;17.37;25.3;6.78;gang
9.53;6.26;24.68;16.69;25.15;6.39;gang
9.26;6.13;23.84;16.34;24.07;6.2;gang
9.13;6.07;23.42;15.67;23.54;6.1;gang
8.57;6.03;23.78;15.8;23.58;6.05;gang
8.61;6.13;24.6;16.42;24.13;6.02;gang
8.85;6.32;25.14;17.28;24.91;6.22;gang
9.16;6.59;25.23;17.85;25.12;6.6;gang
9.45;6.83;25.11;18.17;24.56;6.94;gang
9.6;7.04;24.06;18.25;23.78;7.25;gang
9.64;7.14;24.03;18.33;22.89;7.42;gang
9.78;7.43;24.33;18.79;22.9;7.68;gang
10.1;7.78;24.99;19.71;23.31;8.11;gang
10.59;8.2;26.19;20.84;24.38;8.6;gang
11.23;8.48;27.77;21.86;25.84;8.94;gang
11.71;8.74;29.3;22.77;27.56;9.25;gang
12.24;9.06;30.77;23.6;29;9.62;gang
12.81;9.46;32.89;24.94;30.7;10.06;gang
13.73;10.11;35.6;26.84;32.93;10.75;gang
14.86;11;38.64;29.16;35.34;11.58;gang
16.37;12.1;42.18;31.94;38;12.72;gang
18.14;13.39;46.76;35.25;41.4;14.15;gang
20.32;14.95;52.78;39.92;46.06;16.03;gang
22.89;16.86;60.21;45.63;51.46;18.23;gang
26.4;20.07;87.38;62.47;57.71;21.21;gang
31.16;32.56;131.45;96.32;64.84;26.59;gang
39.24;55.01;176.1;137.89;72.66;37.63;gang
49.72;83.41;213.49;185.7;80.69;50.36;gang
62.25;114.17;241.14;232.93;86.72;63.53;gang
76.12;147.75;269.03;286.64;92.85;80.48;gang
87.21;179.87;300.63;328.87;99.56;96.93;gang
102.99;206.79;358.66;410.99;134.11;123.34;gang
151.99;249.31;461.4;494.19;199.9;146.9;gang
222.09;291.78;602.36;575.77;307.71;176.11;gang
306.48;319.6;696.52;675.79;436.14;205.8;gang
374.03;354.24;832.37;739.61;593.72;245.12;gang
432.63;380.82;932.03;817.25;697.75;269.01;gang
478.67;414.03;1003.73;899.93;826.18;303.11;gang
543;437.03;1106.26;944.93;939.36;324.2;gang
575.8;445.33;1186.33;977.24;1011.32;342.38;gang
600.02;459.79;1209.9;1015.12;1091.49;359.74;gang
621.82;468.32;1225.81;1035.5;1151.04;368.87;gang
630.64;473.98;1242.93;1052.05;1171.64;388.58;gang
655.47;479.99;1039.96;928.03;1172.67;392.22;gang
637.74;457.99;701.98;709.01;998.84;397.8;gang
489.87;319.5;504.49;456.51;645.42;343.4;gang
316.93;199.75;512.24;386.75;426.71;221.2;gang
221.97;189.87;566.62;412.08;408.35;160.6;gang
232.07;205.69;657.26;480.47;447.42;168.24;gang
254.96;241.92;741.13;565.52;496.08;184.42;gang
285.67;277.23;822.62;638.37;556.57;211.67;gang
321;300.2;914.06;691.23;603.11;228.91;gang
346.7;325.28;975.45;760.91;681.8;254.82;gang
392.63;349.85;1059.8;800.52;744.52;279.03;gang
415.07;361.17;1106.72;851.07;822.37;292.13;gang
457.16;381.85;1189.15;879.56;884.93;313.02;gang
475.64;386.77;1222.24;925.3;974.84;323.62;gang
504.48;393.09;1244.81;964.27;1031.85;329.55;gang
532.53;393.88;1252.23;993.05;1074.17;334.7;gang
551.58;373.44;1125.12;821.02;1126.35;346.33;gang
537.29;292.72;744.06;583.01;975.68;308.66;gang
464.14;221.36;465.53;401.01;768.84;309.2;gang
368.07;171.68;305.76;273.5;484.92;288.6;gang
286.54;156.34;218.38;203.75;309.46;246.3;gang
194.77;121.67;163.69;152.38;210.73;192.65;gang
127.88;84.34;127.35;118.69;151.86;129.82;gang
87.94;59.67;100.67;92.84;112.93;79.91;gang
63.47;43.83;83.34;75.92;89.97;52.96;gang
47.24;33.42;68.17;60.96;70.98;35.98;gang
35.12;25.71;55.58;47.98;56.99;24.99;gang
26.06;19.35;46.29;37.99;47.5;17.99;gang
20.03;14.68;40.65;30.5;42.25;13.5;gang
16.51;11.34;37.32;26.75;39.12;10.75;gang
14.76;9.67;34.16;25.87;37.06;9.37;gang
13.88;9.33;30.58;24.44;33.53;9.19;gang
12.94;9.17;27.79;22.72;29.77;9.09;gang
11.97;8.58;25.4;20.86;27.38;9.05;gang
10.98;8.29;23.2;18.93;25.19;8.52;gang
9.99;7.65;22.1;16.96;23.1;8.26;gang
9;6.82;20.55;15.48;21.05;7.63;gang
8.5;6.41;18.77;14.24;19.52;7.32;gang
7.75;6.21;16.89;13.62;17.26;6.66;gang
7.37;6.1;16.44;13.76;16.13;6.33;gang
7.19;6.05;16.8;13.98;16.32;6.16;gang
7.27;5.53;17.12;14.08;16.69;6.08;gang
7.34;4.76;17.31;13.54;17.12;5.54;gang
7.17;4.38;17.15;12.27;17.31;5.27;gang
7.09;4.19;16.58;11.64;17.38;5.14;gang
7.04;4.1;16.62;11.32;17.44;5.07;gang
7.02;4.05;16.96;11.59;17.69;5.03;gang
7.12;4.14;17.76;12.23;18.02;5.23;gang
7.51;4.53;18.99;13.4;18.62;5.71;gang
8.26;5.28;21.39;16.06;19.76;6.64;gang
9.73;6.95;25.75;21.16;21.58;8.17;gang
11.86;26.75;124.27;102.64;23.83;11.26;gang
54.47;80.38;277.75;218.08;176.64;58.43;gang
135.42;91.54;217.87;160.54;294.98;97.59;gang
137.38;55.27;130.44;100.77;170.99;60.79;gang
81.19;35.14;81.72;66.38;101.49;38.4;gang
49.1;23.57;54.86;46.19;63.25;24.7;gang
30.05;16.28;37.43;32.6;40.62;15.85;gang
18.52;11.14;26.21;22.8;27.31;10.92;gang
12.26;7.57;20.61;17.4;20.16;7.96;gang
9.13;5.79;18.8;14.7;17.58;6.48;gang
8.07;4.89;18.82;14.35;17.62;5.74;gang
8.03;4.9;19.34;14.61;17.86;5.87;gang
8.23;5.21;21.01;15.95;18.67;6.28;gang
9.01;5.89;26.91;18.76;20.61;7.05;gang
10.51;8.1;163.82;80.28;37.24;8.15;gang
49.26;32.69;309.43;183.05;200.02;31.93;gang
121.23;56.82;291.22;188.45;332.92;67.34;gang
134.11;37.41;175.11;117.72;203.46;46.67;gang
82.05;26.71;112.55;79.36;128.23;32.83;gang
51.53;20.35;75.28;56.18;82.11;23.42;gang
33.26;15.68;51.64;40.09;53.06;16.71;gang
21.13;11.34;34.32;27.05;34.53;11.85;gang
14.07;8.17;24.66;20.02;23.76;8.93;gang
10.53;7.08;22.33;18.01;19.88;7.96;gang
10.27;7.18;23.1;18.71;20.19;8.17;gang
10.64;7.66;25.49;21.14;21.47;8.75;gang
11.78;8.69;51.84;28.23;23.93;9.78;gang
13.6;17.72;184.25;101.4;33.63;11.1;gang
43.54;55.75;336.53;211.96;189.97;31.09;gang
106.78;75.28;352.58;244.07;328.97;51.28;gang
125.81;47.14;201.79;143.03;192.99;51.65;gang
74.9;30.07;121.39;87.52;115.99;33.33;gang
45.45;20.53;76.7;55.76;72;22.16;gang
27.73;14.27;51.35;37.38;47;14.58;gang
17.86;10.13;36.67;26.69;33.5;10.29;gang
12.93;8.07;28.34;20.84;25.75;8.15;gang
9.97;7.03;24.17;17.92;21.37;7.07;gang
8.48;6.52;22.58;16.96;19.19;6.54;gang
8.24;6.26;22.63;16.97;18.59;6.58;gang
8.12;6.33;23.16;17.07;19.03;6.62;gang
8.21;6.4;23.95;17.46;19.93;6.66;gang
8.39;6.56;24.75;18.12;21.24;6.8;gang
8.75;6.8;25.28;18.8;22.21;7.02;gang
9.07;7.02;25.55;19.32;22.89;7.31;gang
9.37;7.22;25.27;19.59;23.1;7.68;gang
9.63;7.5;25.45;19.93;23.19;8.01;gang
9.87;7.85;26.2;20.74;23.37;8.41;gang
10.28;8.36;27.58;21.97;24.14;8.97;gang
10.95;8.93;29.62;23.57;25.82;9.67;gang
11.86;9.43;32.06;25.21;28.14;10.41;gang
12.87;9.99;35.06;26.89;30.93;11.17;gang
13.88;10.59;37.95;28.6;33.63;11.85;gang
15;11.33;40.75;30.64;36.37;12.76;gang
16.4;12.1;44.18;32.78;39.03;13.89;gang
17.86;12.99;48.76;35.7;42.23;15.2;gang
19.67;14.19;54.59;39.63;46.31;16.68;gang
22.1;15.97;68.83;46.27;52.68;18.91;gang
25.69;19.57;123.14;67.44;63.21;21.72;gang
31.62;32.92;225.13;114.9;98.09;27.45;gang
51.16;66.63;376.12;194.01;185.28;52;gang
90.55;114.16;526.21;284.91;314.15;93.6;gang
142.39;157.05;645.88;384.22;451.84;135.74;gang
219.05;184.64;776.8;475.49;569.85;165.77;gang
275.85;224.18;882.72;558.94;705.37;207.59;gang
338.86;251.46;983.64;618.45;792.33;238.23;gang
375.78;271.11;1060.68;677.6;880.8;259.71;gang
413.5;290;1126.31;744.44;974.02;280.24;gang
459.35;311.9;1215.88;812.4;1035.82;306.71;gang
491.11;339.71;1280.79;856.46;1122.53;326.04;gang
523.4;357.94;1332.91;914.11;1189.28;341.34;gang
