violet;blue;green;yellow;orange;red;label
5188.99;773.62;8114.62;4643.59;15536.62;2683.23;atelier
5291.29;794.16;8994.76;5138.93;15678.16;2735.61;atelier
5416.26;925.74;9704.08;5794.74;14694.58;2868.05;atelier
5519.03;1169.17;10077.37;6439.66;12050.29;3046.14;atelier
5573.33;1499.95;10385.04;7033.9;10548.14;3215.33;atelier
5660.3;1715.36;10793.03;7540.71;10608.63;3341.9;atelier
5727.27;1917.62;11082.13;7979.74;10545.31;3456.61;atelier
5801.14;2021.06;11450.12;8314.56;10908.38;3457.75;atelier
5859.03;2062.05;11728.1;8584.51;11376.74;3080.37;atelier
5909.82;2126.75;11957.39;8786.16;11899.97;2695.19;atelier
5904.91;1963.37;12030.45;8781.08;12453.67;2240.09;atelier
5907.72;1861.19;11757.73;8555.04;12927.61;2138.55;atelier
5922.95;1885.07;9765.36;7670.02;13146.25;2172.19;atelier
5736.97;1892.96;7582.68;7046.51;13161.92;2258.07;atelier
5786.08;1986.27;6995.34;7147.06;13379.33;2377.87;atelier
5845.17;2124.54;7042.51;7312.65;13712.29;2515.48;atelier
5900.25;2353.38;7438.36;7639.99;14130.47;2658.23;atelier
5932.73;2652.05;8028.22;8029.29;14517.62;2771.01;atelier
5968.65;2925.44;8437.6;8266.46;14830.46;2929.71;atelier
5987.49;3159.1;9054.34;8563.81;15028.31;3066.14;atelier
5921.74;3376.49;9660.3;8829.93;15122.18;3201.72;atelier
5759.37;3567.74;10322.87;9141.14;14175.09;3312.15;atelier
5334.19;3761.76;10944.69;9459.42;11967.04;3405.04;atelier
5063.59;3923.89;11451.82;9703.58;11011.02;3528.73;atelier
5118.53;3966;11799.93;9782.52;11282.42;3655.16;atelier
5229.48;3346.5;11965.44;9102.26;11757.38;3740.44;atelier
5329.93;2551.25;11241.22;7588.13;12165.04;3780.6;atelier
5371.74;1653.62;8952.11;5555.57;12391.94;3753.3;atelier
5384.96;1171.31;7157.06;4329.28;12559.34;3788.97;atelier
5407.67;1123.66;5528.53;3608.64;12674.31;3863.17;atelier
5417.2;1157.19;3478.76;2694.82;11558.65;3926.75;atelier
4978.1;1163.27;2105.88;1939.91;9197.33;3977.68;atelier
4445.05;1182.34;1419.44;1735.96;7558.66;4059.81;atelier
4288.52;1261.21;1074.72;1742.46;6464.33;4135.13;atelier
4353.57;1432.29;1063.86;1896.11;6573.4;4215.22;atelier
4488.81;1699.26;1144.07;2215.6;6875.66;4278.39;atelier
4610.63;1961.33;1175.47;2470.44;7025.49;4354.85;atelier
4711.67;2186.2;1083.73;2602;6991.25;4428.77;atelier
4777.3;2318.58;1201.46;2863.6;7387.92;4480.09;atelier
4943.77;2483.52;1522.61;3204.94;8137.83;4514.98;atelier
5088;2584.47;1966.85;3521.54;8927.95;4461.99;atelier
5209.1;2659.82;2539.47;3841.09;9699.15;4459.5;atelier
5315.29;2734.04;3154.52;4126.28;10383.04;4483.55;atelier
5403.66;2733.02;3675.57;4283.45;10971.13;4506.29;atelier
5478.89;2499.01;4437.01;4545.71;11537.62;4528.16;atelier
5549.7;2528.11;5430.51;4988.34;11974.26;4549.05;atelier
5603.43;2593;6348.86;5408.3;12318.83;4565.14;atelier
5649.29;2455;7028.37;5598.17;12671.85;4495.07;atelier
5680.86;2047;7597.84;5668.85;13045.96;4312.54;atelier
5708.67;1693.5;7978.45;5629.93;13370.46;4123.77;atelier
5613.34;1209.75;6815.73;4261.96;13135.23;3648.38;atelier
4839.17;736.37;4618.36;2979.98;11132.12;3292.19;atelier
4453.08;549.19;3180.18;2170.99;9668.06;3193.1;atelier
4482.18;562.07;3140.09;2194.49;9791.85;3278.49;atelier
4595.86;655.36;3326.48;2347.04;10207.87;3402.54;atelier
4746.97;841.13;3666.03;2635.34;10801.28;3537.78;atelier
4901.17;1082.41;4219.63;3121.3;11437.75;3660.4;atelier
5053.66;1392.57;4782.97;3683.17;12050.88;3756.26;atelier
5190.79;1739.91;5206.47;4207.66;12590.59;3826.44;atelier
5320.01;2069.52;5538.12;4707.79;13069.83;3881.09;atelier
5437.91;2382.37;5796.21;5182.61;13488.25;3916.08;atelier
5546.92;2568.03;5961.59;5566.85;13828.82;3828.04;atelier
5605.03;2592.03;6407.63;5748.46;14267.34;2924.52;atelier
4706.01;1732.02;6727.17;5056.23;14358.3;1792.26;atelier
3663.01;1047.01;7070.35;4516.62;14022.65;1095.63;atelier
2988;700;7514.31;4522.85;13699.33;746.82;atelier
2662.5;664.5;8270.88;4763.57;13725.79;719.41;atelier
2739.85;804.05;9233.69;5402.01;13923.71;849.87;atelier
3042.37;1155.65;10047.32;6132.91;14207.74;1161.68;atelier
3322.73;1609.08;10826.49;6822.02;14317.97;1491.91;atelier
3601.96;1998.57;11445.64;7355.52;14508.27;1832.22;atelier
3842.66;2337.72;12010.98;7848.37;14524.54;2138.3;atelier
4039.59;2624.84;12464.28;8244.23;14145.27;2417.87;atelier
4236.14;2803.96;12824.95;8504.31;14214.64;2674.38;atelier
4436.12;2875.36;13102.56;8660.67;14338.38;2896.24;atelier
4618.31;2876.83;12903.28;8606.84;14463.34;3076.62;atelier
4776.48;2491.91;11671.14;8240.92;14415.67;3240.56;atelier
4903.93;2505.92;9398.07;7686.46;12461.84;3396.7;atelier
4776.47;2552.93;6372.03;6346.23;9032.42;3503.53;atelier
4183.23;2553.14;4061.52;5015.11;6306.71;3554.98;atelier
3736.12;2212.07;2763.76;4102.56;4920.85;3584.98;atelier
3438.06;1852.03;1980.88;3250.78;4490.43;3602.68;atelier
3388.03;1400.52;1506.44;2570.39;4428.21;3624.41;atelier
3419.63;1230.26;1309.22;2219.69;4511.29;3674.47;atelier
3514.56;1217.63;1165.11;1962.85;4793.36;3746.12;atelier
3599.81;1233.67;982.05;1867.92;5072.53;3837.51;atelier
3731.43;1346.2;990.65;1967.23;5369.17;3951.16;atelier
3919.68;1574.88;1067.28;2216.11;5780.66;4051.04;atelier
4105.91;1843.19;1140.36;2499.6;6096.19;4135.64;atelier
4265.12;2108.37;1212.42;2806.54;6339.87;4207.48;atelier
4423.31;2388.54;1275.98;3127.28;6493.68;4279.23;atelier
4570.28;2659.58;1384.38;3517.56;6674.91;4338.61;atelier
4726.75;2919.52;1448.74;3842.6;6736.92;4390.34;atelier
4871.98;3133.97;1577.17;4192.54;6948.53;4411.91;atelier
4999.18;3217.27;1741.95;4449.99;7295.08;4237.95;atelier
5103.56;2964.64;2074.36;4632.09;7928.27;3621.48;atelier
5117.4;2362.82;2348.32;4602.54;8522.04;2883.74;atelier
4633.7;1627.91;2281.66;3440.27;8638.04;2306.37;atelier
3861.35;962.95;1780.83;2341.64;8065.52;1800.18;atelier
3403.68;622.98;1290.92;1794.32;7316.26;1791.59;atelier
3247.84;511.49;930.46;1256.16;5850.13;1841.23;atelier
3037.92;418.24;785.23;926.58;5745.06;1906.91;atelier
2894.46;327.62;766.61;762.79;5894.16;1933.72;atelier
2735.23;279.31;771.65;680.89;6063.14;1758.36;atelier
2743.61;261.16;831.19;681.51;6445.33;1686.68;atelier
2783.35;254.08;1080.57;714.45;7091.79;1692.81;atelier
2913.71;254.57;1679.61;859.71;7919.91;1740.03;atelier
3139.04;267.61;2660.55;1185.54;8765.02;1816.43;atelier
3386.84;302.05;3810.5;1722.48;9529.92;1917.98;atelier
3641.75;392.85;4876.35;2452.54;10080.13;2066.49;atelier
3884.58;586.76;5712.51;3263.38;10232.52;2287.44;atelier
4082.82;896.19;6228.26;4003.64;9152.26;2535.09;atelier
4224.24;1243.97;6440.63;4548.08;7891.13;2771.98;atelier
4287.71;1517.47;5503.32;4754.37;6254.56;2957.69;atelier
4175.86;1670.42;4100.16;4644.69;5197.78;3069.22;atelier
3852.93;1686.38;2855.08;3870.34;4538.39;3123.6;atelier
3298.46;1301.19;1714.04;2699.17;3648.7;3104.8;atelier
2967.23;1032.6;1118.52;1972.59;3189.35;3114.02;atelier
2744.12;786.3;750.76;1401.29;2657.67;3122.82;atelier
2631.06;626.15;564.88;993.15;2548.34;3151.73;atelier
2658.55;593.57;508.44;834.57;2647;3238.86;atelier
2691.3;623.72;509.7;738.79;2446;3324.47;atelier
2697.27;686.35;518.53;747.91;2165;3457.33;atelier
2715.24;803.11;531.87;780.62;1920;3609.19;atelier
2767.62;987.5;546.79;862.06;1884;3772.67;atelier
2829.65;1220.75;564.21;1072.45;1931.8;3938.91;atelier
3006.09;1593.07;591.39;1431.7;2049.62;4086.32;atelier
3209.58;1979.47;633.05;1862.93;2180.76;4225.78;atelier
3411.12;2347.32;721.34;2392.24;2360.78;4338.31;atelier
3648.21;2684.09;926.21;3035.02;2676.9;4412.58;atelier
3912.49;2951.28;1327.59;3728.41;3286.11;4425.82;atelier
4168.04;3107.05;1957.93;4346.97;4230;4087.41;atelier
4383.64;3113.95;2505.34;4668.58;5227.3;3527.2;atelier
4479.67;2463.47;2817.4;4734.12;6045.67;2918.1;atelier
4519.2;1955.24;2973.16;4564.06;6665.5;2555.05;atelier
4416.6;1452.62;3015.35;3754.03;7125.95;2060.03;atelier
3792.3;874.31;2701.67;2650.51;7392.26;1490.01;atelier
3573.15;627.15;2778.31;2524.26;7882.13;1392.01;atelier
3583.44;579.58;2985.78;2621.83;8569.72;1427.71;atelier
3720.19;639.92;3208.6;2800.45;9281.95;1579.64;atelier
3953.67;767.03;3503.74;2955.7;9987.55;1850.97;atelier
4167.51;841.82;3780.16;3008.73;10625.9;2106.27;atelier
4310.05;780.91;3938.45;2706.87;11124.01;2250.05;atelier
4390.15;598.46;4071.2;2301.93;11535.01;2298.44;atelier
4420.13;450.23;4303.78;2129.47;11923.41;2287.72;atelier
4446.32;364.61;4726.9;2147.02;12315.26;2023.86;atelier
4434.16;306.31;5334.11;2206.22;12721.44;1617.43;atelier
4390.58;275.65;6045.2;2295.4;13122.89;1216.72;atelier
4053.79;250.33;6687.88;2349.16;13458.1;856.86;atelier
3901.39;235.16;7374.59;2548.94;13817.69;775.43;atelier
4022.16;255.15;7996.53;2962.35;14206.02;813.89;atelier
4166.44;307.33;8394.28;3432.01;14496.72;893.5;atelier
4341;429;8583.55;3842.21;14629.85;1019.75;atelier
4478.9;548.8;8335.78;4083.59;14521.92;1137.57;atelier
4528.41;610.02;6937.39;4107.43;13528.46;1203.72;atelier
4211.2;594.01;4999.69;3198.22;11667.73;1197.86;atelier
3597.6;412.5;3671.35;2360.11;10217.87;1024.43;atelier
3239.8;310.25;2700.17;1802.55;8958.43;955.21;atelier
2809.9;229.63;1717.59;1218.78;6987.72;879.61;atelier
2723.01;229.92;1838.57;1464.37;7988.42;1063.77;atelier
2966.31;329.73;1930.41;1616.63;8466.88;1293.6;atelier
3199.68;429.35;2002.17;1692.67;8886.59;1587.64;atelier
3364.31;466.12;2066.15;1717.4;9261.93;1822.87;atelier
3532.08;490.71;2196.74;1747.76;9694.34;2018.79;atelier
3693.17;503.24;2502.46;1844.19;10249.11;2206.61;atelier
3895.96;532.81;3050.92;2025.87;10866.59;2382.45;atelier
4100.36;563.03;3888.22;2358.58;11503.23;2556.2;atelier
4306.82;602.43;4708.2;2657.32;12082.41;2665.98;atelier
4492.64;635.09;5487.58;3035.19;12587.17;2763.88;atelier
4653.58;667.98;5955.92;3399.87;12879.25;2849.99;atelier
4801.72;741.68;6150.93;3702.98;12894.23;2961.6;atelier
4882.45;820.91;5832.47;3856.59;11594.61;3082.84;atelier
4742.22;880.52;4473.73;3807.29;9483.81;3182.95;atelier
4287.11;925.17;2911.87;3187.65;7018.4;3240.16;atelier
3759.56;945.35;1996.43;2684.82;5625.7;3271.94;atelier
3448.28;912.68;1281.22;1999.91;4382.35;3109.97;atelier
2923.64;696.34;857.11;1433.46;3449.68;2734.49;atelier
2406.32;510.17;670.55;1062.23;2646.34;2302.24;atelier
2001.16;405.08;600.78;873.61;1981.17;2129.62;atelier
1711.58;338.54;606;776.31;1616.08;1998.81;atelier
1490.29;286.77;616.5;700.15;1432.54;1832.91;atelier
1441.65;248.89;623.05;618.58;1442.99;1868.41;atelier
1455.68;248.9;615.52;559.29;1455.59;1944.47;atelier
1509.11;260.11;587.26;545.64;1486.73;2063.23;atelier
1558.3;279.7;559.13;538.32;1261.86;2145.6;atelier
1568.87;299.23;557.07;542.19;1125.93;2262.64;atelier
1619.38;373.7;559.16;570.87;1132.84;2461.38;atelier
1741.85;568.83;562.24;671.58;1151.16;2694.74;atelier
1867.36;827.75;565.32;840.43;1161.14;2921.57;atelier
2040.92;1165.18;573.09;1140.78;1215.93;3128.31;atelier
2230.43;1507.36;594.18;1516;1338.13;3304.58;atelier
2451.49;1832.52;628.16;1895.9;1526.32;3455.42;atelier
2698.84;2130.37;733.04;2358.91;1905.29;3568.48;atelier
2967.16;2395.43;915.74;2861.32;2416.06;3645.03;atelier
3251.94;2611.39;1175.37;3378.49;2993.85;3689.73;atelier
3507.85;2731.65;1398.33;3771.64;3482.47;3717.45;atelier
3685.76;2746.59;1466.2;3917.18;3723.22;3700.73;atelier
3822.49;2570.79;1515.98;3951.26;3950.6;3467.86;atelier
3852.54;2003.4;1344.99;3208.13;4055.94;2990.43;atelier
3477.77;1348.2;1011.49;2332.56;3942.97;2531.22;atelier
2996.38;871.1;747.25;1589.78;3530.98;2062.11;atelier
2658.19;543.55;629.62;1117.39;3546.59;1598.05;atelier
2214.6;335.27;514.81;759.7;3253.29;1166.53;atelier
1773.3;222.64;448.91;531.85;3069.15;748.26;atelier
2305.61;555.66;3334.26;2147.08;7874.2;1538.75;atelier
2599.95;992.89;4625.33;3154.07;8006.18;1859.38;atelier
2847.25;1407.7;5799.9;4070.67;8132.56;2159.34;atelier
3115.13;1744.73;6882.31;4879.9;8402.2;2442.31;atelier
3389.81;2013.46;7880.18;5582.11;8809.68;2701.97;atelier
3670.93;2197.51;8774.16;6184;9279.32;2934.28;atelier
3931.94;2338.46;9570.34;6725.2;9684.88;3143.05;atelier
4161.94;2478.51;10262.91;7212.38;9990.2;3326.94;atelier
4368.95;2579.36;10848.72;7638.94;10238.88;3478.05;atelier
4555.26;2649.43;11334.05;8006.55;10468.99;3593.34;atelier
4724.73;2732.68;11618.24;8406.49;9773.99;3720.11;atelier
4846.86;2903.92;11685.02;8783.04;8418;3851.4;atelier
4927.57;3123.72;11240.51;9146.74;6704.5;4001.06;atelier
4942.81;3381.05;10930.75;9486.16;5541.25;4150.95;atelier
4974.23;3598.85;10948.08;9774.85;5336.62;4281.16;atelier
5013.71;3773.26;10674.54;9983.16;5307.81;4390.14;atelier
5121.34;3834.44;10707.79;10001.05;6047.43;4439.53;atelier
5240.1;3008.72;9158.39;8115.02;6730.99;4223.26;atelier
5301.99;2112.36;8017.2;6487.51;7363.09;4006.13;atelier
5349.89;1522.68;7126.1;5613.26;7872.88;4029.92;atelier
5415.9;1379.84;7169.19;5436.63;8502.49;4085.23;atelier
5492.41;1276.42;7207.47;4751.31;9287.74;4113.9;atelier
5528.87;1071.71;6486.23;3885.66;9954.27;4095.45;atelier
5470.94;860.85;5305.12;3051.83;10430.54;3933.23;atelier
5211.97;689.93;4277.56;2447.91;10761.69;3767.11;atelier
5039.48;618.46;3371.28;2028.46;10944.42;3683.56;atelier
4784.74;561.73;2515.14;1620.73;10947.78;3514.28;atelier
4518.87;511.37;2009.07;1416.36;10763.89;3482.64;atelier
4373.94;512.33;1593.03;1265.68;10181.94;3485.48;atelier
4060.47;480.16;1215.02;1046.84;9008.47;3369.24;atelier
3744.73;433.58;978.51;885.92;7970.24;3223.12;atelier
3751.86;443.52;984.96;922.13;8071.91;3292.71;atelier
3818.07;488.37;885.98;932.32;7758.46;3348.74;atelier
3545.04;493.03;747.49;818.16;6611.23;3354.36;atelier
3567.73;512.63;762.94;863.74;6790.31;3390.73;atelier
3659.46;546.37;797.75;921.17;7051.17;3328.86;atelier
3738.51;561.73;815.17;952.75;7241.46;3050.43;atelier
3791.96;562.76;874.45;1007.08;7536.81;2643.72;atelier
3811.27;497.88;952.01;1052.27;7851.43;2213.36;atelier
3828.74;452.94;1096.91;1124.34;8274.59;2073.68;atelier
3856.07;418.47;1201.52;1151.21;8613.13;2083.21;atelier
3898.26;398.73;1324.17;1170.99;8955.62;2139.59;atelier
3917.63;352.37;1433.05;1171.09;9252.25;2197.43;atelier
3958.47;340.68;1622.84;1200.98;9644.83;2263.19;atelier
4052.52;349.42;2032.56;1325.38;10215.64;2362.57;atelier
4185.27;368.17;2586.4;1500.24;10825.88;2458.31;atelier
4309.64;381.46;3300.76;1754.62;11460.09;2566.58;atelier
4508.28;470.71;4451.89;2353.76;12085.98;2765.82;atelier
4711.75;609.44;5612.6;3050.58;12562.38;2957.54;atelier
4896.68;811.3;6727.94;3840.62;12819.85;3153.09;atelier
5065.61;1027.97;7730.24;4602.16;12957.56;3335.98;atelier
5215.25;1265.17;8649.12;5304.44;13085.4;3502.78;atelier
5362.62;1429.05;9372.51;5943.4;13138.56;3653.2;atelier
5470.06;1666.05;9872.26;6537.36;12966.28;3806.98;atelier
5594.05;1835.04;10147.63;6966.22;13129.25;3944.98;atelier
5710.25;1916.54;10210.07;7177.6;13299.13;4056.28;atelier
5796.42;1957.58;9988.03;7291.54;13383.51;4157.66;atelier
5876.18;1990.73;9765.02;7117.77;13566.36;4232.59;atelier
5935.06;1783.36;8506.01;5564.39;13809.72;4240.43;atelier
5605.53;1168.18;6183.5;3741.19;13850.55;3840.22;atelier
5207.77;806.59;4145.25;2455.6;12858.78;3432.11;atelier
4433.88;546.3;2643.63;1623.3;11257.89;3055.05;atelier
3892.44;410.65;1719.31;1134.15;9465.94;2697.53;atelier
3391.22;332.32;1276.66;918.07;8734.47;2683.76;atelier
3142.61;300.66;1047.33;846.04;8282.24;2723.09;atelier
3141.31;305.1;871.66;789.52;7318.12;2778.88;atelier
3031.15;313.99;760.33;746.26;6274.06;2840.99;atelier
3050.74;335.09;723.17;755.73;6129.53;2934.79;atelier
3124.06;385.38;723.45;792.36;6186.18;3061.31;atelier
3311.56;517.64;848.4;1022.22;6681.26;3245.68;atelier
3584.6;734.78;1169.06;1381.9;7438.63;3381.61;atelier
3835.44;890.5;1629.36;1788.31;8264.87;3402.65;atelier
4052.1;1028.65;2434.52;2341.08;9170.68;3109.83;atelier
4221.39;1139.68;3080.77;2786.77;9956.71;3011.41;atelier
4401.75;1257.72;3692.79;3207.39;10675.74;3043.07;atelier
4588.87;1397.94;4345.61;3599.36;11350.57;3142.46;atelier
4768.09;1524.55;4995.95;3927.82;11972.41;3295.22;atelier
4930.38;1599.39;5623.56;4195.34;12540.87;3442.2;atelier
5075.94;1638.96;6310.4;4472;13057.88;3571.18;atelier
5211.55;1675.06;7174.46;4860.8;13502.19;3689.66;atelier
5341.49;1788.05;8165.31;5466.32;13688.77;3813.29;atelier
5443.94;1968.55;8963.28;6178.39;11798.39;3942.06;atelier
5457.95;2278.29;9372.45;6823.95;9463.69;4059.36;atelier
5542.45;2436.06;10023.11;7318.36;9844.62;4068.92;atelier
5631.21;2239.03;10638.7;7511.22;10532.76;3255.46;atelier
2580.66;578.75;6378.86;3331.46;8096.15;1213.14;atelier
2838;1007.78;6012.93;4011.81;5296.08;1600.82;atelier
3034.2;1446.2;5756.96;4640.13;3977.04;1959.94;atelier
3210.78;1853.28;5931.27;5277.72;4103.23;2258.65;atelier
3505.1;2110.65;6520.24;5894.25;4737.21;2449.08;atelier
3794.39;2195.49;7382.02;6384.92;5848.39;2479.87;atelier
4074.55;2245.74;8057.81;6892.73;6705.45;2555.59;atelier
4320.7;2369.06;8673.13;7383.16;7436.01;2641.73;atelier
4560.93;2507.26;9426.42;7874.54;8305.2;2686.45;atelier
4786.93;2677.03;9858.88;8360.89;8708.78;2830.41;atelier
4994.84;2762.93;10459.59;8749.8;9444.11;2854.97;atelier
5155.96;2551.96;11076.63;9134.82;10284.89;2747.48;atelier
5322.16;2609.27;11513.67;9509.74;10982.31;2757.44;atelier
5463.84;2666.64;12009.2;9793.56;11717.98;2511.22;atelier
5571.46;2692.88;12333.98;10033.81;12271.78;2515.3;atelier
5674.21;2794.29;12189.99;10203.62;12437.4;2593.57;atelier
5752.49;2934.16;11340;10331.56;12356.7;2697.41;atelier
5831.04;3070.64;10957.5;10457.81;12400.73;2787.97;atelier
5895.94;3184.08;10894.75;10553.33;12532.56;2843.77;atelier
5950.04;3282.17;10945.57;10644.29;12755.5;2870.39;atelier
5998.24;3347.45;11037.12;10726.26;12995.35;2880.76;atelier
6032.52;3410.41;10511.06;10752.44;12988.68;2926.28;atelier
6046.66;3479.77;9646.53;10632.72;11884.84;2994.75;atelier
6046.33;3522.39;9664.98;10544.36;11494.42;3041.68;atelier
6006.67;3550.15;9741.38;10503.68;11509.48;3070.01;atelier
6020.4;3518.58;9954.24;10555.11;11701.93;3076.91;atelier
6043.86;3346.79;10392.02;10567.3;12159.74;2622.95;atelier
5992.43;2668.89;10958.61;10097.65;12746.46;1965.48;atelier
6010.69;2206.95;11444.15;10385.08;13211.22;2089.23;atelier
6205.02;2366.65;12456.54;10713.88;14206.29;2120.91;atelier
6216.32;2035.33;13636.08;10800.19;15326.76;1827.45;atelier
5877.66;1614.66;14722.77;10834.47;16345.49;1582.73;atelier
5901.99;1636.5;15765.4;10965.92;17292.64;1452.86;atelier
5673;1577.75;16669.86;11113.53;18129.67;1409.93;atelier
5777.5;1661.77;17414.47;11362.78;18844.51;1456.64;atelier
5898.65;1737.3;18012.92;11589.5;19422.66;1532.87;atelier
6112.28;1883.47;18363.63;11923.65;19721.59;1682.89;atelier
6335.25;2045.72;18855.57;12183.88;20152.83;1781.2;atelier
6345.73;1843.36;19432.71;11000.94;20662.45;1430.1;atelier
6066.36;1574.68;19967.94;11105.35;21157;1443.69;atelier
6230.33;1693.81;20210.84;11552.61;21371.7;1609.62;atelier
6493;2003.53;17525.42;12014.65;18212.35;1968.66;atelier
6677.3;2462.88;15989.21;12425.38;16422.68;2303.79;atelier
6899.67;2671.09;16499.59;12806.65;16995.21;2426.61;atelier
7082.9;2803.98;16996.33;13178.88;17525.59;2543.65;atelier
7278.61;3046.28;15750.66;13523.59;16023.29;2840.39;atelier
7386.05;3412.65;14065.33;13779.33;13964.15;3134.05;atelier
7393.74;3692.89;14161;14055.1;13391.57;3266.64;atelier
7389.37;3814.5;14759.5;14301.69;13877.22;3303.48;atelier
7408.13;3443.25;15830.45;14285.34;14996.09;2825.74;atelier
6696.57;2436.62;16867.9;12436.67;16140.58;1991.37;atelier
6707.21;2142.81;17709.81;12616.4;17129.73;2025.03;atelier
6893.79;2264.43;18148.33;12996.06;17628.35;2194.03;atelier
7112.01;2530.99;17298.66;13370.06;16531.18;2505.43;atelier
7294.01;2819.39;17487.5;13700.35;16699.56;2714.08;atelier
7433.21;2883.65;18270.75;13776.32;17594.6;2670.54;atelier
7000.6;2267.83;19020.17;12277.66;18441.64;2005.77;atelier
6909.3;2105.91;19570.16;12433.19;19080.48;2040.49;atelier
7041.97;2213.22;19931.84;12719.07;19439.63;2155.04;atelier
7202.77;2417.8;18684.42;13081.97;17884.81;2406.94;atelier
7343.7;2663.62;18581.71;13401.77;17807.91;2593.45;atelier
7467.23;2823.26;18868.34;13656.39;18180.22;2667.2;atelier
7491.3;2846.13;19442.7;12968.7;18829.69;2182.1;atelier
6438.15;2020.57;19982.43;11296.85;19405.72;1578.05;atelier
6032.58;1623.78;20481.19;11324.46;19981.65;1582.55;atelier
6147.22;1687.2;20812.07;11539.12;20385.08;1661.99;atelier
6320.6;1808.08;20923.06;11879.6;20541.58;1808.59;atelier
6545.34;2035.58;20448.53;12284.64;20252.79;2004.23;atelier
6760.4;2301.92;19217.27;12666.08;19465.9;2212.11;atelier
6945.66;2503.73;19391.64;12986.37;19708.5;2327.7;atelier
7115;2649.15;19147.32;13332.03;19590.25;2504.43;atelier
7259.9;3029.14;14925.16;13522.13;15106.63;2882.39;atelier
7263.01;3484.62;12142.58;13633.62;11935.81;3264.15;atelier
7345.31;3853.36;12350.32;13919.35;12150.93;3493.33;atelier
7510.37;3982.63;13241.69;14195.92;13116.94;3512.6;atelier
7617.14;3837.31;14290.82;14338.23;14257.34;3163.3;atelier
7650.42;3415.16;15202.54;14481.2;15226.41;3105.15;atelier
